Waste Stream,Country,Year,Scenario,Substance main parent,Stock/Flow ID,Value,Unit,Data Quality,Reference,Remark 1,Remark 2,Remark 3
SLASH,LTU,2049,BAU,19 01 11*,SLASH_bottomAshesWasteInc,163687.7930048625,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,LTU,2050,BAU,19 01 11*,SLASH_bottomAshesWasteInc,163396.9119980047,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2010,OBS,19 01 11*,SLASH_bottomAshesWasteInc,5880.000000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2011,OBS,19 01 11*,SLASH_bottomAshesWasteInc,13160.000000000002,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2012,OBS,19 01 11*,SLASH_bottomAshesWasteInc,24920.000000000004,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2013,OBS,19 01 11*,SLASH_bottomAshesWasteInc,27160.000000000004,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2014,OBS,19 01 11*,SLASH_bottomAshesWasteInc,37240.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2015,OBS,19 01 11*,SLASH_bottomAshesWasteInc,32480.000000000004,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2016,OBS,19 01 11*,SLASH_bottomAshesWasteInc,61600.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2017,OBS,19 01 11*,SLASH_bottomAshesWasteInc,63560.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2018,OBS,19 01 11*,SLASH_bottomAshesWasteInc,67480.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2019,OBS,19 01 11*,SLASH_bottomAshesWasteInc,70280.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2020,OBS,19 01 11*,SLASH_bottomAshesWasteInc,83440.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2021,OBS,19 01 11*,SLASH_bottomAshesWasteInc,93800.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,ROU,2022,BAU,19 01 11*,SLASH_bottomAshesWasteInc,100771.87466041262,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2023,BAU,19 01 11*,SLASH_bottomAshesWasteInc,112239.16912563445,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2024,BAU,19 01 11*,SLASH_bottomAshesWasteInc,124412.0146910796,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2025,BAU,19 01 11*,SLASH_bottomAshesWasteInc,137157.6545661322,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2026,BAU,19 01 11*,SLASH_bottomAshesWasteInc,149973.99782147343,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2027,BAU,19 01 11*,SLASH_bottomAshesWasteInc,162744.54830774656,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2028,BAU,19 01 11*,SLASH_bottomAshesWasteInc,175476.0348056275,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2029,BAU,19 01 11*,SLASH_bottomAshesWasteInc,188158.19716326462,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2030,BAU,19 01 11*,SLASH_bottomAshesWasteInc,200796.14144352335,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2031,BAU,19 01 11*,SLASH_bottomAshesWasteInc,213368.11639530023,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2032,BAU,19 01 11*,SLASH_bottomAshesWasteInc,225948.6483772724,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2033,BAU,19 01 11*,SLASH_bottomAshesWasteInc,238430.44161352597,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2034,BAU,19 01 11*,SLASH_bottomAshesWasteInc,250798.19388560296,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2035,BAU,19 01 11*,SLASH_bottomAshesWasteInc,263035.96456586453,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2036,BAU,19 01 11*,SLASH_bottomAshesWasteInc,275171.49685517634,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2037,BAU,19 01 11*,SLASH_bottomAshesWasteInc,287206.25658901373,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2038,BAU,19 01 11*,SLASH_bottomAshesWasteInc,299142.1489691326,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2039,BAU,19 01 11*,SLASH_bottomAshesWasteInc,311019.9492587661,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2040,BAU,19 01 11*,SLASH_bottomAshesWasteInc,322805.94150107435,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2041,BAU,19 01 11*,SLASH_bottomAshesWasteInc,334514.2148244065,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2042,BAU,19 01 11*,SLASH_bottomAshesWasteInc,346152.2041816698,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2043,BAU,19 01 11*,SLASH_bottomAshesWasteInc,357710.8590116319,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2044,BAU,19 01 11*,SLASH_bottomAshesWasteInc,369185.32194460573,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2045,BAU,19 01 11*,SLASH_bottomAshesWasteInc,380561.424397804,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2046,BAU,19 01 11*,SLASH_bottomAshesWasteInc,391828.30706561607,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2047,BAU,19 01 11*,SLASH_bottomAshesWasteInc,402972.49264599785,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2048,BAU,19 01 11*,SLASH_bottomAshesWasteInc,414008.85297588,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2049,BAU,19 01 11*,SLASH_bottomAshesWasteInc,424988.4426804067,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,ROU,2050,BAU,19 01 11*,SLASH_bottomAshesWasteInc,435908.78793162154,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2010,OBS,19 01 11*,SLASH_bottomAshesWasteInc,2520.0000000000005,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2011,OBS,19 01 11*,SLASH_bottomAshesWasteInc,3080.0000000000005,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2012,OBS,19 01 11*,SLASH_bottomAshesWasteInc,2800.0000000000005,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2013,OBS,19 01 11*,SLASH_bottomAshesWasteInc,1120.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2014,OBS,19 01 11*,SLASH_bottomAshesWasteInc,560.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2015,OBS,19 01 11*,SLASH_bottomAshesWasteInc,44240.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2016,OBS,19 01 11*,SLASH_bottomAshesWasteInc,52640.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2017,OBS,19 01 11*,SLASH_bottomAshesWasteInc,31080.000000000004,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2018,OBS,19 01 11*,SLASH_bottomAshesWasteInc,29400.000000000004,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2019,OBS,19 01 11*,SLASH_bottomAshesWasteInc,38360.00000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2020,OBS,19 01 11*,SLASH_bottomAshesWasteInc,37520.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2021,OBS,19 01 11*,SLASH_bottomAshesWasteInc,33040.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,SVN,2022,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45709.334179583086,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2023,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45553.11048706522,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2024,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45336.44730581621,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2025,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45225.60846010249,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2026,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45140.683283644394,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2027,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45043.28852288287,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2028,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44947.01232740598,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2029,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44871.875778717804,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2030,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44834.88283497498,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2031,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44840.172912496535,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2032,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44884.44160312568,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2033,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44965.45488112224,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2034,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45081.748690702036,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2035,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45223.32285939437,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2036,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45386.0570295519,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2037,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45565.757949498504,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2038,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45755.68988769997,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2039,BAU,19 01 11*,SLASH_bottomAshesWasteInc,45951.72810746697,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2040,BAU,19 01 11*,SLASH_bottomAshesWasteInc,46152.29037930889,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2041,BAU,19 01 11*,SLASH_bottomAshesWasteInc,46356.381300858,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2042,BAU,19 01 11*,SLASH_bottomAshesWasteInc,46560.79531903765,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2043,BAU,19 01 11*,SLASH_bottomAshesWasteInc,46765.59032385259,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2044,BAU,19 01 11*,SLASH_bottomAshesWasteInc,46970.90298885659,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2045,BAU,19 01 11*,SLASH_bottomAshesWasteInc,47173.53203802342,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2046,BAU,19 01 11*,SLASH_bottomAshesWasteInc,47372.903304601336,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2047,BAU,19 01 11*,SLASH_bottomAshesWasteInc,47570.37410369061,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2048,BAU,19 01 11*,SLASH_bottomAshesWasteInc,47765.14570171259,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2049,BAU,19 01 11*,SLASH_bottomAshesWasteInc,47959.516064227835,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,SVN,2050,BAU,19 01 11*,SLASH_bottomAshesWasteInc,48151.61688407644,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2010,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2011,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2012,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2013,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2014,OBS,19 01 11*,SLASH_bottomAshesWasteInc,1120.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2015,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2016,OBS,19 01 11*,SLASH_bottomAshesWasteInc,560.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2017,OBS,19 01 11*,SLASH_bottomAshesWasteInc,560.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2018,OBS,19 01 11*,SLASH_bottomAshesWasteInc,1120.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2019,OBS,19 01 11*,SLASH_bottomAshesWasteInc,1680.0000000000002,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2020,OBS,19 01 11*,SLASH_bottomAshesWasteInc,2240.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2021,OBS,19 01 11*,SLASH_bottomAshesWasteInc,3920.0000000000005,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,CYP,2022,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3836.6934762568,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2023,BAU,19 01 11*,SLASH_bottomAshesWasteInc,4903.930508190568,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2024,BAU,19 01 11*,SLASH_bottomAshesWasteInc,6020.655332245418,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2025,BAU,19 01 11*,SLASH_bottomAshesWasteInc,7203.139336260272,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2026,BAU,19 01 11*,SLASH_bottomAshesWasteInc,8447.500025087109,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2027,BAU,19 01 11*,SLASH_bottomAshesWasteInc,9744.67693697584,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2028,BAU,19 01 11*,SLASH_bottomAshesWasteInc,11089.508104598011,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2029,BAU,19 01 11*,SLASH_bottomAshesWasteInc,12478.314416042474,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2030,BAU,19 01 11*,SLASH_bottomAshesWasteInc,13905.580478647706,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2031,BAU,19 01 11*,SLASH_bottomAshesWasteInc,15366.45314532558,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2032,BAU,19 01 11*,SLASH_bottomAshesWasteInc,16856.922232053937,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2033,BAU,19 01 11*,SLASH_bottomAshesWasteInc,18372.9900701727,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2034,BAU,19 01 11*,SLASH_bottomAshesWasteInc,19914.241045316,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2035,BAU,19 01 11*,SLASH_bottomAshesWasteInc,21477.936852707546,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2036,BAU,19 01 11*,SLASH_bottomAshesWasteInc,23058.29801386858,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2037,BAU,19 01 11*,SLASH_bottomAshesWasteInc,24652.77589937147,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2038,BAU,19 01 11*,SLASH_bottomAshesWasteInc,26260.415237128676,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2039,BAU,19 01 11*,SLASH_bottomAshesWasteInc,27879.316764998726,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2040,BAU,19 01 11*,SLASH_bottomAshesWasteInc,29508.315085468133,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2041,BAU,19 01 11*,SLASH_bottomAshesWasteInc,31147.26412693776,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2042,BAU,19 01 11*,SLASH_bottomAshesWasteInc,32795.57137010278,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2043,BAU,19 01 11*,SLASH_bottomAshesWasteInc,34451.86956847274,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2044,BAU,19 01 11*,SLASH_bottomAshesWasteInc,36116.86264116721,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2045,BAU,19 01 11*,SLASH_bottomAshesWasteInc,37789.97899384262,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2046,BAU,19 01 11*,SLASH_bottomAshesWasteInc,39470.434516316076,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2047,BAU,19 01 11*,SLASH_bottomAshesWasteInc,41158.86122346693,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2048,BAU,19 01 11*,SLASH_bottomAshesWasteInc,42855.79111427624,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2049,BAU,19 01 11*,SLASH_bottomAshesWasteInc,44561.79738930738,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,CYP,2050,BAU,19 01 11*,SLASH_bottomAshesWasteInc,46277.79258907003,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2010,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2011,OBS,19 01 11*,SLASH_bottomAshesWasteInc,840.0000000000001,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2012,OBS,19 01 11*,SLASH_bottomAshesWasteInc,280.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2013,OBS,19 01 11*,SLASH_bottomAshesWasteInc,280.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2014,OBS,19 01 11*,SLASH_bottomAshesWasteInc,280.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2015,OBS,19 01 11*,SLASH_bottomAshesWasteInc,280.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2016,OBS,19 01 11*,SLASH_bottomAshesWasteInc,280.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2017,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2018,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2019,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2020,OBS,19 01 11*,SLASH_bottomAshesWasteInc,0.0,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2021,OBS,19 01 11*,SLASH_bottomAshesWasteInc,3640.0000000000005,t,2.0,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
SLASH,MLT,2022,BAU,19 01 11*,SLASH_bottomAshesWasteInc,870.9703632242811,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2023,BAU,19 01 11*,SLASH_bottomAshesWasteInc,953.9979671652364,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2024,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1036.2070379554116,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2025,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1122.3365325058162,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2026,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1212.9682378453606,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2027,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1308.2879197314485,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2028,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1408.2751023672402,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2029,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1512.7474639075508,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2030,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1621.6942076636462,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2031,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1735.0779432074978,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2032,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1852.9022512810518,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2033,BAU,19 01 11*,SLASH_bottomAshesWasteInc,1975.1228940448207,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2034,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2101.7667857369725,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2035,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2232.8251143665066,t,3.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2036,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2368.1213373465644,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2037,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2507.712913687584,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2038,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2651.5556394433697,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2039,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2799.700450094575,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2040,BAU,19 01 11*,SLASH_bottomAshesWasteInc,2952.1327302474465,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2041,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3108.8724391277187,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2042,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3269.9584412356676,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2043,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3435.396598971391,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2044,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3605.2233343701114,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2045,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3779.453599700926,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2046,BAU,19 01 11*,SLASH_bottomAshesWasteInc,3958.0702606878986,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2047,BAU,19 01 11*,SLASH_bottomAshesWasteInc,4141.131751025856,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2048,BAU,19 01 11*,SLASH_bottomAshesWasteInc,4328.670951233908,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2049,BAU,19 01 11*,SLASH_bottomAshesWasteInc,4520.7417044164,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
SLASH,MLT,2050,BAU,19 01 11*,SLASH_bottomAshesWasteInc,4717.372321236636,t,4.0,,Estimated from models - Check Reference,,Sowmya Ravisandiran
