DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2007,1579,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2008,1686,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2009,1654,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2010,1719,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2011,1679,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2012,1657,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2013,1645,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2014,1733,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2015,1784,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2016,1890,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2017,2058,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2018,2254,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2019,2299,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2020,2612,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,SK,2021,2705,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,1995,27234,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,1996,29348,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,1997,31944,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,1998,32973,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,1999,30470,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2000,30617,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2001,31031,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2002,30999,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2003,31081,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2004,29736,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2005,31352,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2006,30082,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2007,30366,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2008,28454,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2009,30196,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2010,29733,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2011,30862,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2012,30786,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2013,30920,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2014,31230,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2015,31283,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2016,33763,be
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2017,34173,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2018,34533,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2019,35017,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2020,34581,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,TR,2021,35022,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,1995,28900,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,1996,29750,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,1997,31042,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,1998,31697,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,1999,33392,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2000,33954,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2001,34945,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2002,35532,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2003,35279,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2004,36121,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2005,35121,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2006,35479,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2007,34780,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2008,33424,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2009,32507,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2010,31955,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2011,31066,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2012,30413,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2013,30890,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2014,31129,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2015,31475,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2016,31710,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2017,30912,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,UK,2018,30786,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,XK,2015,319,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,XK,2017,410,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,XK,2018,407,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,XK,2019,451,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,XK,2020,456,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,THS_T,XK,2021,485,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,AT,2020,4,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,AT,2021,5,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,BE,2020,2,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,BE,2021,7,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,BG,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,BG,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CH,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CH,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CY,2019,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CY,2020,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CY,2021,2,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CZ,2017,0,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CZ,2018,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CZ,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CZ,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,CZ,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,DE,2020,8,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FI,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FR,2016,2,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FR,2017,2,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FR,2018,3,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FR,2019,3,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FR,2020,2,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,FR,2021,3,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,IE,2020,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,IS,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,IS,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,LT,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,LT,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,LT,2021,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,LV,2020,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,LV,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2008,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2009,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2010,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2011,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2012,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2013,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2014,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2015,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2016,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2017,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2018,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,MT,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,NO,2020,1,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,PT,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,PT,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,RO,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,RO,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SE,2020,0,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SE,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SI,2018,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SI,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SI,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SI,2021,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SK,2020,3,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,SK,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,XK,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,KG_HAB,XK,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,AT,2020,33,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,AT,2021,42,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,BE,2020,22,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,BE,2021,86,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,BG,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,BG,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CH,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CH,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CY,2019,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CY,2020,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CY,2021,2,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CZ,2017,0,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CZ,2018,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CZ,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CZ,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,CZ,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,DE,2020,695,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FI,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FR,2016,152,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FR,2017,161,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FR,2018,174,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FR,2019,194,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FR,2020,150,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,FR,2021,175,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,IE,2020,12,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,IS,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,IS,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,LT,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,LT,2020,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,LT,2021,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,LU,2016,,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,LV,2020,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,LV,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2008,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2009,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2010,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2011,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2012,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2013,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2014,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2015,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2016,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2017,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2018,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2019,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,MT,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,NO,2020,5,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,PT,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,PT,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,RO,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,RO,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SE,2020,1,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SE,2021,3,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SI,2018,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SI,2019,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SI,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SI,2021,1,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SK,2020,18,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,SK,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,XK,2020,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,PRP_REU,THS_T,XK,2021,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2013,3,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2014,2,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2015,8,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2016,7,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2017,8,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2018,13,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2019,3,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2020,4,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AL,2021,6,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,1995,54,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,1996,54,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,1997,56,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,1998,55,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,1999,57,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2000,65,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2001,65,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2002,66,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2003,73,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2004,169,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2005,159,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2006,173,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2007,175,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2008,163,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2009,173,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2010,196,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2011,200,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2012,201,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2013,202,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2014,205,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2015,212,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2016,212,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2017,221,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2018,224,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2019,226,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2020,298,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,AT,2021,296,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2008,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2009,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2010,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2011,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2012,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2013,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2014,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2015,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2016,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BA,2017,0,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,1995,69,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,1996,70,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,1997,94,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,1998,91,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,1999,134,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,2000,144,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,2001,135,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,2002,151,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,2003,158,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,RCV_E,KG_HAB,BE,2004,161,
