"scenario","country","region","sector","wregion","year","urt","activity","technology","perc"
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"SWD_USE",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"TREAT_INC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"TREAT_INC_ENE",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"TREAT_REC",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2035,"rur",0.0147236538783918,"UNC_BURN",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"NOC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_COMP",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_COVER",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_FLA",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"SWD_USE",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"TREAT_INC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"TREAT_INC_ENE",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"TREAT_REC",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2040,"rur",0.0138179942240932,"UNC_BURN",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"NOC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_COMP",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_COVER",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_FLA",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"SWD_USE",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"TREAT_INC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"TREAT_INC_ENE",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"TREAT_REC",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2045,"rur",0.0131365045232941,"UNC_BURN",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"NOC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_COMP",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_COVER",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_FLA",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"SWD_USE",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"TREAT_INC",0
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"TREAT_INC_ENE",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"TREAT_REC",50
"close","AUST","WHOL","MSW_RUR_WOOD","EU27",2050,"rur",0.0123770129505063,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_REC",87.812639484
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_AD",9.062498005
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2015,"urb",0,"TREAT_AD_IMP",3.124862511
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_REC",86.287140887
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_AD",10.19685585
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2020,"urb",0.00453769867,"TREAT_AD_IMP",3.516003263
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_REC",86.287140887
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_AD",10.19685585
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2025,"urb",0.00496395184,"TREAT_AD_IMP",3.516003263
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_REC",75.50124827725
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_AD",8.92224886875
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2030,"urb",0.00494631552251217,"TREAT_AD_IMP",15.576502854
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_REC",64.715355666
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_AD",7.6476418875
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2035,"urb",0.005069200940751,"TREAT_AD_IMP",27.6370024465
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_REC",53.92946305475
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_AD",6.37303490625
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2040,"urb",0.00521534611460112,"TREAT_AD_IMP",39.697502039
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_REC",43.1435704435
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_AD",5.098427925
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2045,"urb",0.00552386801434933,"TREAT_AD_IMP",51.7580016315
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"NOC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_REC",43.1435704435
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_LSC",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_LSC_IMP",0
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_AD",5.098427925
"close","AUST","WHOL","MSW_URB_BIO_PLA","EU27",2050,"urb",0.00580879910133951,"TREAT_AD_IMP",51.7580016315
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"NOC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_HSC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_LSC",24.0339376309614
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_HSC_IMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_LSC_IMP",63.7787018525511
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_AD",9.0624980053625
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2015,"urb",0.712818181,"TREAT_AD_IMP",3.12486251112499
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"NOC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_HSC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_LSC",23.6164152992915
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_HSC_IMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_LSC_IMP",62.6707255881199
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_AD",10.1968558496941
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2020,"urb",1.146074892,"TREAT_AD_IMP",3.51600326289452
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"NOC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_HSC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_LSC",23.6164152992915
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_HSC_IMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_LSC_IMP",62.6707255881199
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_AD",10.1968558496941
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2025,"urb",1.214887998,"TREAT_AD_IMP",3.51600326289452
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"NOC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_HSC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_LSC",16.2362855185065
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_HSC_IMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_LSC_IMP",59.264962759111
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_AD",8.92224886861616
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2030,"urb",0.860098111976263,"TREAT_AD_IMP",15.5765028537664
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"NOC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"SWD_COVER",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"SWD_FLA",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"SWD_UNM_HIGH",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"SWD_UNM_LOW",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"SWD_USE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_INC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_INC_ENE",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"UNC_BURN",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_HSC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_LSC",11.8082076498229
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_HSC_IMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_LSC_IMP",52.9071480167064
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_AD",7.64764188738529
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2035,"urb",0.890562917590389,"TREAT_AD_IMP",27.6370024460854
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2040,"urb",0.92139173597461,"NOC",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2040,"urb",0.92139173597461,"SWD_COMP",0
"close","AUST","WHOL","MSW_URB_FOOD","EU27",2040,"urb",0.92139173597461,"SWD_COVER",0
