LOCATION,TIME,Scenario,INC%,DIS%
HRV,2027,BAU,0.1696389336419369,0.8303610663580632
HRV,2028,BAU,0.19512962425801836,0.8048703757419817
HRV,2029,BAU,0.2204864553203873,0.7795135446796126
HRV,2030,BAU,0.24557406451253805,0.754425935487462
HRV,2031,BAU,0.27029711797237793,0.729702882027622
HRV,2032,BAU,0.2945887481236913,0.7054112518763087
HRV,2033,BAU,0.318402252298801,0.681597747701199
HRV,2034,BAU,0.3417052279424037,0.6582947720575963
HRV,2035,BAU,0.3644754709328115,0.6355245290671884
HRV,2036,BAU,0.3866981233452664,0.6133018766547336
HRV,2037,BAU,0.40836369433692954,0.5916363056630705
HRV,2038,BAU,0.429466685369893,0.5705333146301069
HRV,2039,BAU,0.45000463098581406,0.5499953690141859
HRV,2040,BAU,0.46997742404627246,0.5300225759537276
HRV,2041,BAU,0.48938683515542325,0.5106131648445768
HRV,2042,BAU,0.508236164455904,0.4917638355440959
HRV,2043,BAU,0.5265299836796414,0.47347001632035857
HRV,2044,BAU,0.5442739398632536,0.4557260601367464
HRV,2045,BAU,0.5614746013867,0.4385253986133
HRV,2046,BAU,0.5781393332928071,0.4218606667071929
HRV,2047,BAU,0.5942761931209697,0.40572380687903026
HRV,2048,BAU,0.6098938413814741,0.3901061586185258
HRV,2049,BAU,0.6250014627481523,0.3749985372518477
HRV,2050,BAU,0.6396086953582172,0.3603913046417828
EST,2010,OBS,0.0,1.0
EST,2011,OBS,0.0,1.0
EST,2012,OBS,0.26704545454545453,0.7329545454545454
EST,2013,OBS,0.8014981273408239,0.198501872659176
EST,2014,OBS,0.8809523809523809,0.11904761904761897
EST,2015,OBS,0.8741007194244604,0.12589928057553953
EST,2016,OBS,0.825938566552901,0.17406143344709893
EST,2017,OBS,0.6867088607594937,0.3132911392405063
EST,2018,OBS,0.6577380952380953,0.34226190476190477
EST,2019,OBS,0.7222222222222223,0.2777777777777778
EST,2020,OBS,0.7440273037542663,0.2559726962457337
EST,2021,OBS,0.7122905027932962,0.28770949720670386
EST,2022,BAU,0.9270690135247427,0.07293098647525736
EST,2023,BAU,0.9436717910625251,0.0563282089374749
EST,2024,BAU,0.9566144177911416,0.04338558220885829
EST,2025,BAU,0.9666543975433164,0.033345602456683644
EST,2026,BAU,0.9744131981673683,0.02558680183263164
EST,2027,BAU,0.9803916008586093,0.019608399141390658
EST,2028,BAU,0.984987791915859,0.015012208084141124
EST,2029,BAU,0.988515239109143,0.011484760890857043
EST,2030,BAU,0.991218872268299,0.008781127731700976
EST,2031,BAU,0.993288988015916,0.006711011984084056
EST,2032,BAU,0.9948728036514668,0.005127196348533203
EST,2033,BAU,0.9960838397837359,0.003916160216264051
EST,2034,BAU,0.9970094173178689,0.0029905826821310716
EST,2035,BAU,0.9977165781707339,0.0022834218292661617
EST,2036,BAU,0.9982567212884368,0.001743278711563208
EST,2037,BAU,0.9986692098016068,0.0013307901983933151
EST,2038,BAU,0.9989841644208487,0.0010158355791512765
EST,2039,BAU,0.9992246189989413,0.0007753810010587508
EST,2040,BAU,0.9994081794646966,0.0005918205353034336
EST,2041,BAU,0.9995482979753136,0.0004517020246863443
EST,2042,BAU,0.9996552500411378,0.00034474995886236076
EST,2043,BAU,0.9997368829969918,0.000263117003008289
EST,2044,BAU,0.9997991888216801,0.00020081117831991074
EST,2045,BAU,0.9998467422342089,0.00015325776579117381
EST,2046,BAU,0.9998830355819524,0.00011696441804757267
EST,2047,BAU,0.9999107347354627,8.926526453739169e-05
EST,2048,BAU,0.9999318745650224,6.812543497752403e-05
EST,2049,BAU,0.9999480082303833,5.199176961660487e-05
EST,2050,BAU,0.9999603211770176,3.967882298238589e-05
LVA,2010,OBS,0.0,1.0
LVA,2011,OBS,0.0,1.0
LVA,2012,OBS,0.005780346820809242,0.9942196531791907
LVA,2013,OBS,0.022514071294558992,0.977485928705441
LVA,2014,OBS,0.020912547528517095,0.979087452471483
LVA,2015,OBS,0.029469548133595258,0.9705304518664047
LVA,2016,OBS,0.03551401869158873,0.9644859813084112
LVA,2017,OBS,0.040740740740740716,0.9592592592592593
LVA,2018,OBS,0.031446540880503096,0.968553459119497
LVA,2019,OBS,0.05490196078431367,0.9450980392156864
LVA,2020,OBS,0.04761904761904747,0.9523809523809526
LVA,2021,OBS,0.06172839506172837,0.9382716049382716
LVA,2022,BAU,0.13995460388206243,0.8600453961179375
LVA,2023,BAU,0.18658636556406283,0.8134136344359373
LVA,2024,BAU,0.23902922011636893,0.7609707798836312
LVA,2025,BAU,0.2956997322185811,0.7043002677814189
LVA,2026,BAU,0.35483982232255323,0.6451601776774467
LVA,2027,BAU,0.41470851722615143,0.5852914827738486
LVA,2028,BAU,0.4737349279413072,0.5262650720586927
LVA,2029,BAU,0.5306169065023298,0.4693830934976701
LVA,2030,BAU,0.5843653746799217,0.4156346253200783
LVA,2031,BAU,0.6343043776803381,0.36569562231966185
LVA,2032,BAU,0.6800409793497403,0.31995902065025966
LVA,2033,BAU,0.7214187138465605,0.27858128615343947
LVA,2034,BAU,0.7584655116065488,0.24153448839345115
LVA,2035,BAU,0.7913435164305742,0.20865648356942576
LVA,2036,BAU,0.8203050293504011,0.17969497064959888
LVA,2037,BAU,0.8456563906648372,0.15434360933516272
LVA,2038,BAU,0.8677300016811671,0.13226999831883293
LVA,2039,BAU,0.8868637623611968,0.11313623763880326
LVA,2040,BAU,0.9033867726593676,0.09661322734063243
LVA,2041,BAU,0.9176100376139238,0.08238996238607617
LVA,2042,BAU,0.9298209914547452,0.07017900854525491
LVA,2043,BAU,0.9402808185804016,0.05971918141959841
LVA,2044,BAU,0.9492237393014299,0.050776260698570136
LVA,2045,BAU,0.9568576119885241,0.04314238801147583
LVA,2046,BAU,0.963365364387877,0.036634635612123025
LVA,2047,BAU,0.9689068997166495,0.031093100283350543
LVA,2048,BAU,0.9736212279965882,0.02637877200341179
LVA,2049,BAU,0.9776286530585963,0.022371346941403674
LVA,2050,BAU,0.9810329049356422,0.018967095064357814
LTU,2010,OBS,0.000925925925925856,0.9990740740740741
LTU,2011,OBS,0.0067243035542747355,0.9932756964457252
LTU,2012,OBS,0.0,1.0
LTU,2013,OBS,0.10337078651685394,0.8966292134831461
LTU,2014,OBS,0.13124274099883845,0.8687572590011615
LTU,2015,OBS,0.17605633802816897,0.8239436619718311
LTU,2016,OBS,0.36833333333333335,0.6316666666666667
LTU,2017,OBS,0.3592085235920852,0.6407914764079149
LTU,2018,OBS,0.33747412008281563,0.6625258799171844
LTU,2019,OBS,0.40585774058577395,0.594142259414226
LTU,2020,OBS,0.6133567662565904,0.3866432337434095
LTU,2021,OBS,0.6955882352941177,0.3044117647058823
LTU,2022,BAU,0.7986322569982827,0.2013677430017173
LTU,2023,BAU,0.851567725007984,0.14843227499201594
LTU,2024,BAU,0.8917897565335523,0.10821024346644778
LTU,2025,BAU,0.9217418764623732,0.07825812353762684
LTU,2026,BAU,0.9437273505219227,0.056272649478077315
LTU,2027,BAU,0.9597011235647941,0.04029887643520582
LTU,2028,BAU,0.9712236711262687,0.028776328873731223
LTU,2029,BAU,0.9794933344652398,0.02050666553476013
LTU,2030,BAU,0.985407346230134,0.014592653769865932
LTU,2031,BAU,0.989626194149117,0.010373805850882985
LTU,2032,BAU,0.992630522802475,0.007369477197524989
LTU,2033,BAU,0.9947673546723935,0.0052326453276065645
LTU,2034,BAU,0.996285879367358,0.003714120632642039
LTU,2035,BAU,0.9973643625976272,0.002635637402372881
LTU,2036,BAU,0.9981299996225178,0.0018700003774822509
LTU,2037,BAU,0.9986733813056007,0.0013266186943993203
LTU,2038,BAU,0.9990589464498857,0.0009410535501142961
LTU,2039,BAU,0.9993324909299051,0.0006675090700949667
LTU,2040,BAU,0.9995265412068451,0.00047345879315478654
LTU,2041,BAU,0.9996641891739736,0.00033581082602638344
LTU,2042,BAU,0.99976182377156,0.00023817622843996843
LTU,2043,BAU,0.9998310742086309,0.0001689257913689902
LTU,2044,BAU,0.9998801910748361,0.00011980892516392124
LTU,2045,BAU,0.999915027316962,8.497268303796646e-05
LTU,2046,BAU,0.9999397346968859,6.026530311401579e-05
LTU,2047,BAU,0.9999572580974955,4.274190250449666e-05
LTU,2048,BAU,0.9999696862760955,3.0313723904513566e-05
LTU,2049,BAU,0.9999785007166282,2.149928337176821e-05
LTU,2050,BAU,0.9999847521661784,1.5247833821668409e-05
ROU,2010,OBS,0.004344228382292089,0.9956557716177079
ROU,2011,OBS,0.011452241715399568,0.9885477582846004
ROU,2012,OBS,0.02531285551763358,0.9746871444823664
ROU,2013,OBS,0.026944444444444417,0.9730555555555556
ROU,2014,OBS,0.03603359523164445,0.9639664047683556
ROU,2015,OBS,0.03188565145684436,0.9681143485431557
ROU,2016,OBS,0.05807814149947192,0.941921858500528
ROU,2017,OBS,0.05304977798551056,0.9469502220144895
ROU,2018,OBS,0.05558118081180806,0.9444188191881919
ROU,2019,OBS,0.05742393045069769,0.9425760695493023
ROU,2020,OBS,0.06754306436990017,0.9324569356300998
ROU,2021,OBS,0.07141334470262205,0.9285866552973779
ROU,2022,BAU,0.0751252830905779,0.9248747169094221
ROU,2023,BAU,0.08330601037623862,0.9166939896237614
ROU,2024,BAU,0.09151116920055768,0.9084888307994422
ROU,2025,BAU,0.09972500464187443,0.9002749953581255
ROU,2026,BAU,0.10793667016040748,0.8920633298395925
ROU,2027,BAU,0.11613861897450035,0.8838613810254996
ROU,2028,BAU,0.12432551797609469,0.8756744820239053
ROU,2029,BAU,0.13249351779074828,0.8675064822092518
ROU,2030,BAU,0.14063976371652337,0.8593602362834766
ROU,2031,BAU,0.14876206875537104,0.851237931244629
ROU,2032,BAU,0.15685869534985522,0.8431413046501448
ROU,2033,BAU,0.1649282098546646,0.8350717901453354
ROU,2034,BAU,0.17296938559870711,0.8270306144012928
ROU,2035,BAU,0.18098113837270094,0.8190188616272991
ROU,2036,BAU,0.18896248353786457,0.8110375164621354
ROU,2037,BAU,0.1969125075426751,0.8030874924573248
ROU,2038,BAU,0.20483034903608546,0.7951696509639146
ROU,2039,BAU,0.21271518636930806,0.7872848136306919
ROU,2040,BAU,0.22056622934828296,0.779433770651717
ROU,2041,BAU,0.22838271381246722,0.7716172861875328
ROU,2042,BAU,0.2361638980911522,0.7638361019088478
ROU,2043,BAU,0.24390906070540877,0.7560909392945913
ROU,2044,BAU,0.25161749889486945,0.7483825011051305
ROU,2045,BAU,0.2592885276891677,0.7407114723108323
ROU,2046,BAU,0.266921479337508,0.733078520662492
ROU,2047,BAU,0.2745157029722073,0.7254842970277928
ROU,2048,BAU,0.2820705644235715,0.7179294355764285
ROU,2049,BAU,0.28958544613113624,0.7104145538688638
ROU,2050,BAU,0.2970597471147099,0.7029402528852902
SVN,2010,OBS,0.01551724137931023,0.9844827586206898
SVN,2011,OBS,0.022357723577235717,0.9776422764227642
SVN,2012,OBS,0.03067484662576672,0.9693251533742332
SVN,2013,OBS,0.017543859649122615,0.9824561403508775
SVN,2014,OBS,0.00952380952380933,0.9904761904761906
SVN,2015,OBS,0.4293478260869566,0.5706521739130435
SVN,2016,OBS,0.7067669172932333,0.2932330827067668
SVN,2017,OBS,0.5285714285714285,0.4714285714285715
SVN,2018,OBS,0.5198019801980198,0.48019801980198024
SVN,2019,OBS,0.5591836734693878,0.4408163265306121
SVN,2020,OBS,0.6600985221674878,0.3399014778325123
SVN,2021,OBS,0.6413043478260871,0.3586956521739129
SVN,2022,BAU,0.7580158445672642,0.2419841554327358
SVN,2023,BAU,0.8044424961917223,0.19555750380827774
SVN,2024,BAU,0.8439016833872122,0.15609831661278778
SVN,2025,BAU,0.876782828204516,0.12321717179548389
SVN,2026,BAU,0.903697126500794,0.09630287349920605
SVN,2027,BAU,0.9253802435754971,0.07461975642450291
SVN,2028,BAU,0.942608382373506,0.05739161762649402
SVN,2029,BAU,0.9561347910057896,0.04386520899421033
SVN,2030,BAU,0.9666483113206237,0.03335168867937635
SVN,2031,BAU,0.9747514663407495,0.02524853365925051
SVN,2032,BAU,0.9809534996823989,0.019046500317601144
SVN,2033,BAU,0.985673417309282,0.014326582690718055
SVN,2034,BAU,0.9892487624576785,0.0107512375423215
SVN,2035,BAU,0.9919469442326501,0.008053055767349934
SVN,2036,BAU,0.9939770236349822,0.006022976365017819
SVN,2037,BAU,0.9955007401122365,0.004499259887763417
SVN,2038,BAU,0.9966421882906906,0.0033578117093093027
SVN,2039,BAU,0.9974959561543257,0.0025040438456743344
SVN,2040,BAU,0.9981337671535202,0.0018662328464797717
SVN,2041,BAU,0.9986097840918816,0.0013902159081184227
SVN,2042,BAU,0.9989647759745404,0.001035224025459656
SVN,2043,BAU,0.9992293514609846,0.0007706485390154067
SVN,2044,BAU,0.9994264444561136,0.0005735555438864996
SVN,2045,BAU,0.9995732109745721,0.0004267890254278468
SVN,2046,BAU,0.9996824685909186,0.00031753140908133946
SVN,2047,BAU,0.9997637840001673,0.00023621599983269666
SVN,2048,BAU,0.9998242919055538,0.00017570809444622016
SVN,2049,BAU,0.9998693099585289,0.00013069004147114768
SVN,2050,BAU,0.9999027995771351,9.720042286494986e-05
CYP,2010,OBS,0.0,1.0
CYP,2011,OBS,0.0,1.0
CYP,2012,OBS,0.0,1.0
CYP,2013,OBS,0.0,1.0
CYP,2014,OBS,0.00992555831265499,0.990074441687345
CYP,2015,OBS,0.0,1.0
CYP,2016,OBS,0.004854368932038726,0.9951456310679613
CYP,2017,OBS,0.004705882352941141,0.9952941176470588
CYP,2018,OBS,0.010075566750629686,0.9899244332493703
CYP,2019,OBS,0.015584415584415586,0.9844155844155845
CYP,2020,OBS,0.021505376344086002,0.978494623655914
CYP,2021,OBS,0.038043478260869484,0.9619565217391306
CYP,2022,BAU,0.028042641152549827,0.9719573588474502
CYP,2023,BAU,0.03488407567944148,0.9651159243205585
CYP,2024,BAU,0.042128266801111744,0.9578717331988883
CYP,2025,BAU,0.04969699330432867,0.9503030066956714
CYP,2026,BAU,0.057523895940340235,0.9424761040596598
CYP,2027,BAU,0.06555347747679557,0.9344465225232045
CYP,2028,BAU,0.07373982747352349,0.9262601725264765
CYP,2029,BAU,0.08204527719297905,0.917954722807021
CYP,2030,BAU,0.0904391073589306,0.9095608926410693
CYP,2031,BAU,0.09889637391257276,0.9011036260874272
CYP,2032,BAU,0.10739687936559923,0.8926031206344008
CYP,2033,BAU,0.11592429443070465,0.8840757055692953
CYP,2034,BAU,0.12446542173046983,0.8755345782695302
CYP,2035,BAU,0.13300958703414864,0.8669904129658513
CYP,2036,BAU,0.14154814114506492,0.858451858854935
CYP,2037,BAU,0.15007405556570905,0.849925944434291
CYP,2038,BAU,0.15858159630759608,0.8414184036924038
CYP,2039,BAU,0.16706606200985438,0.8329339379901456
CYP,2040,BAU,0.17552357448405198,0.824476425515948
CYP,2041,BAU,0.18395091169177066,0.8160490883082293
CYP,2042,BAU,0.19234537487592693,0.8076546251240732
CYP,2043,BAU,0.20070468306323885,0.7992953169367613
CYP,2044,BAU,0.2090268894276425,0.7909731105723575
CYP,2045,BAU,0.21731031506675957,0.7826896849332404
CYP,2046,BAU,0.22555349661874702,0.774446503381253
CYP,2047,BAU,0.23375514486088694,0.766244855139113
CYP,2048,BAU,0.24191411200947704,0.7580858879905229
CYP,2049,BAU,0.2500293659061633,0.7499706340938367
CYP,2050,BAU,0.25809996964908877,0.7419000303509112
MLT,2010,OBS,0.0,1.0
MLT,2011,OBS,0.013888888888888888,0.9861111111111112
MLT,2012,OBS,0.0047169811320754715,0.9952830188679245
MLT,2013,OBS,0.004739336492890927,0.9952606635071091
MLT,2014,OBS,0.004545454545454468,0.9954545454545455
MLT,2015,OBS,0.0033222591362125323,0.9966777408637875
MLT,2016,OBS,0.004484304932735356,0.9955156950672646
MLT,2017,OBS,0.0,1.0
MLT,2018,OBS,0.0,1.0
MLT,2019,OBS,0.0,1.0
MLT,2020,OBS,0.0,1.0
MLT,2021,OBS,0.04609929078014184,0.9539007092198581
MLT,2022,BAU,0.009461362165361649,0.9905386378346384
MLT,2023,BAU,0.010053968353568395,0.9899460316464316
MLT,2024,BAU,0.010666474160030932,0.989333525839969
MLT,2025,BAU,0.011298940920428751,0.9887010590795713
MLT,2026,BAU,0.01195140483078143,0.9880485951692185
MLT,2027,BAU,0.012623877711923635,0.9873761222880764
MLT,2028,BAU,0.01331634781629925,0.9866836521837007
MLT,2029,BAU,0.014028780671655383,0.9859712193283445
MLT,2030,BAU,0.014761119956323693,0.9852388800436763
MLT,2031,BAU,0.01551328840088488,0.984486711599115
MLT,2032,BAU,0.016285188711185415,0.9837148112888147
MLT,2033,BAU,0.017076704507830616,0.9829232954921694
MLT,2034,BAU,0.017887701277497406,0.9821122987225026
MLT,2035,BAU,0.018718027331614328,0.9812819726683856
MLT,2036,BAU,0.019567514768205525,0.9804324852317945
MLT,2037,BAU,0.02043598043292305,0.979564019567077
MLT,2038,BAU,0.02132322687556582,0.9786767731244342
MLT,2039,BAU,0.022229043298635343,0.9777709567013646
MLT,2040,BAU,0.02315320649474124,0.9768467935052587
MLT,2041,BAU,0.0240954817699479,0.9759045182300522
MLT,2042,BAU,0.025055623850409055,0.974944376149591
MLT,2043,BAU,0.026033377769902118,0.9739666222300979
MLT,2044,BAU,0.027028479736139387,0.9729715202638607
MLT,2045,BAU,0.0280406579739729,0.9719593420260271
MLT,2046,BAU,0.02906963354385943,0.9709303664561405
MLT,2047,BAU,0.0301151211341936,0.9698848788658064
MLT,2048,BAU,0.0311768298263238,0.9688231701736763
MLT,2049,BAU,0.03225446383129727,0.9677455361687027
MLT,2050,BAU,0.03334772319757197,0.966652276802428
EU27+4,2010,OBS,0.39689718362779763,0.6031028163722023
EU27+4,2011,OBS,0.4269924822407403,0.5730075177592597
EU27+4,2012,OBS,0.44689295969453535,0.5531070403054648
EU27+4,2013,OBS,0.4750224563487946,0.5249775436512055
EU27+4,2014,OBS,0.5024332855931956,0.4975667144068044
EU27+4,2015,OBS,0.5253836459337238,0.4746163540662761
EU27+4,2016,OBS,0.5493961858073773,0.4506038141926227
EU27+4,2017,OBS,0.5488144183091496,0.45118558169085055
EU27+4,2018,OBS,0.5547908829387033,0.4452091170612968
EU27+4,2019,OBS,0.5638746682710231,0.43612533172897694
EU27+4,2020,OBS,0.603912287200504,0.3960877127994959
EU27+4,2021,OBS,0.6232140065211397,0.3767859934788603
EU27+4,2022,BAU,0.6420582751650012,0.3579417248349988
EU27+4,2023,BAU,0.6603914000066364,0.33960859999336346
EU27+4,2024,BAU,0.6781688251767276,0.3218311748232724
EU27+4,2025,BAU,0.6953548747999276,0.3046451252000725
EU27+4,2026,BAU,0.7119222939825025,0.28807770601749744
EU27+4,2027,BAU,0.7278516457100243,0.27214835428997586
EU27+4,2028,BAU,0.7431306145239008,0.25686938547609917
EU27+4,2029,BAU,0.7577532598923973,0.24224674010760272
EU27+4,2030,BAU,0.771719253983945,0.2282807460160549
EU27+4,2031,BAU,0.7850331307207149,0.21496686927928507
EU27+4,2032,BAU,0.7977035659329029,0.20229643406709705
EU27+4,2033,BAU,0.8097427023533589,0.19025729764664115
EU27+4,2034,BAU,0.821165528152193,0.17883447184780693
EU27+4,2035,BAU,0.8319893136809534,0.16801068631904667
EU27+4,2036,BAU,0.8422331079866365,0.15776689201336358
EU27+4,2037,BAU,0.8519172943478818,0.14808270565211826
EU27+4,2038,BAU,0.8610632024496719,0.13893679755032798
EU27+4,2039,BAU,0.8696927737221761,0.1303072262778239
EU27+4,2040,BAU,0.8778282757081951,0.1221717242918049
EU27+4,2041,BAU,0.8854920609908873,0.1145079390091127
EU27+4,2042,BAU,0.8927063661239127,0.10729363387608729
EU27+4,2043,BAU,0.8994931460902599,0.10050685390974018
EU27+4,2044,BAU,0.9058739400184894,0.09412605998151054
EU27+4,2045,BAU,0.9118697641629806,0.08813023583701934
EU27+4,2046,BAU,0.9175010284755032,0.08249897152449676
EU27+4,2047,BAU,0.9227874734351248,0.0772125265648752
EU27+4,2048,BAU,0.9277481241449214,0.07225187585507867
EU27+4,2049,BAU,0.9324012590354521,0.06759874096454793
EU27+4,2050,BAU,0.9367643908287249,0.06323560917127519
AUT,2022,REC,0.9966073943593411,0.00339260564065881
AUT,2023,REC,0.9974824101651318,0.0025175898348682017
AUT,2024,REC,0.9981320438247916,0.0018679561752083414
AUT,2025,REC,0.9986141855541582,0.0013858144458418144
AUT,2026,REC,0.9989719365622443,0.0010280634377556677
AUT,2027,REC,0.9992373489856705,0.0007626510143295851
AUT,2028,REC,0.9994342378962416,0.000565762103758445
AUT,2029,REC,0.9995802872775313,0.0004197127224686816
AUT,2030,REC,0.9996886227403604,0.00031137725963957237
AUT,2031,REC,0.9997689835798678,0.000231016420132247
AUT,2032,REC,0.9998285949383211,0.00017140506167891644
AUT,2033,REC,0.9998728161070348,0.00012718389296514828
AUT,2034,REC,0.9999056220526461,9.437794735385634e-05
AUT,2035,REC,0.9999299608728509,7.003912714904468e-05
AUT,2036,REC,0.9999484910574535,5.150894254641388e-05
AUT,2037,REC,0.9999621188886272,3.788111137271586e-05
AUT,2038,REC,0.9999721412617227,2.7858738277155454e-05
AUT,2039,REC,0.9999795120179835,2.048798201641008e-05
AUT,2040,REC,0.9999849326735846,1.5067326415481351e-05
AUT,2041,REC,0.9999889191602606,1.1080839739463162e-05
AUT,2042,REC,0.9999918509167071,8.149083292876685e-06
AUT,2043,REC,0.9999940069962405,5.993003759455178e-06
AUT,2044,REC,0.999995592623716,4.407376284017054e-06
AUT,2045,REC,0.9999967587274295,3.241272570573992e-06
AUT,2046,REC,0.9999976163040294,2.3836959706447476e-06
AUT,2047,REC,0.9999982469831684,1.7530168315255346e-06
AUT,2048,REC,0.9999987107971787,1.2892028213663424e-06
AUT,2049,REC,0.9999990518951619,9.481048380897653e-07
AUT,2050,REC,0.9999993027453095,6.972546905328783e-07
BEL,2022,REC,0.9898732228822347,0.010126777117765249
BEL,2023,REC,0.9913128074974707,0.008687192502529154
BEL,2024,REC,0.9925458062685201,0.0074541937314799135
BEL,2025,REC,0.9936020714529188,0.006397928547081184
BEL,2026,REC,0.9945071198671466,0.005492880132853427
BEL,2027,REC,0.9952827643807506,0.004717235619249431
BEL,2028,REC,0.9959476534427782,0.004052346557221731
BEL,2029,REC,0.9965177319491197,0.0034822680508802013
BEL,2030,REC,0.9970066348748161,0.0029933651251838143
BEL,2031,REC,0.997426023460287,0.0025739765397129574
BEL,2032,REC,0.9977858723292391,0.002214127670760801
BEL,2033,REC,0.9980947147023088,0.0019052852976911717
BEL,2034,REC,0.9983598518290067,0.0016401481709933598
BEL,2035,REC,0.9985875318683081,0.0014124681316920002
BEL,2036,REC,0.9988078819924715,0.0011921180075285716
BEL,2037,REC,0.99899385750701,0.0010061424929900002
BEL,2038,REC,0.9991508206180205,0.0008491793819794286
BEL,2039,REC,0.9992832971303883,0.0007167028696117143
BEL,2040,REC,0.9993951068911612,0.0006048931088388571
BEL,2041,REC,0.9994894738947641,0.000510526105236
BEL,2042,REC,0.9995691192194965,0.0004308807805034286
BEL,2043,REC,0.9996363394713138,0.0003636605286862857
BEL,2044,REC,0.9996930729941026,0.0003069270058974286
BEL,2045,REC,0.9997409557537313,0.00025904424626865976
BEL,2046,REC,0.9997813685059529,0.00021863149404715418
BEL,2047,REC,0.999815476607311,0.00018452339268913373
BEL,2048,REC,0.9998442636163524,0.00015573638364771195
BEL,2049,REC,0.9998685596535805,0.00013144034641949409
BEL,2050,REC,0.9998890653375998,0.00011093466240016492
CZE,2022,REC,0.2870530180927774,0.7129469819072226
CZE,2023,REC,0.31852230450343405,0.681477695496566
CZE,2024,REC,0.3507090754824766,0.6492909245175235
CZE,2025,REC,0.3834793105206784,0.6165206894793216
CZE,2026,REC,0.41668006164406135,0.5833199383559386
CZE,2027,REC,0.45015527885985185,0.5498447211401482
CZE,2028,REC,0.48375738445324035,0.5162426155467597
CZE,2029,REC,0.5173550027100577,0.4826449972899422
CZE,2030,REC,0.5508375617544945,0.4491624382455055
CZE,2031,REC,0.5841175670650527,0.4158824329349473
CZE,2032,REC,0.6171312925654865,0.3828687074345135
CZE,2033,REC,0.6498385178606284,0.3501614821393716
CZE,2034,REC,0.6822218081208279,0.3177781918791721
CZE,2035,REC,0.7142857142857142,0.2857142857142858
CZE,2036,REC,0.7142857142857142,0.2857142857142858
CZE,2037,REC,0.7142857142857142,0.2857142857142858
CZE,2038,REC,0.7142857142857142,0.2857142857142858
CZE,2039,REC,0.7142857142857142,0.2857142857142858
CZE,2040,REC,0.7142857142857142,0.2857142857142858
CZE,2041,REC,0.7142857142857142,0.2857142857142858
CZE,2042,REC,0.7142857142857142,0.2857142857142858
CZE,2043,REC,0.7142857142857142,0.2857142857142858
CZE,2044,REC,0.7142857142857142,0.2857142857142858
CZE,2045,REC,0.7142857142857142,0.2857142857142858
CZE,2046,REC,0.7142857142857142,0.2857142857142858
CZE,2047,REC,0.7142857142857142,0.2857142857142858
CZE,2048,REC,0.7142857142857142,0.2857142857142858
CZE,2049,REC,0.7142857142857142,0.2857142857142858
CZE,2050,REC,0.7142857142857142,0.2857142857142858
DNK,2022,REC,0.9904924600346792,0.009507539965320768
DNK,2023,REC,0.9916423373055291,0.008357662694470892
DNK,2024,REC,0.9926529430602036,0.007347056939796429
DNK,2025,REC,0.9935408897821038,0.006459110217896251
DNK,2026,REC,0.9943208980300468,0.00567910196995321
DNK,2027,REC,0.9950059863991543,0.004994013600845705
DNK,2028,REC,0.9956076494848952,0.004392350515104768
DNK,2029,REC,0.9961360224609527,0.0038639775390473716
DNK,2030,REC,0.9966000317364642,0.0033999682635359207
DNK,2031,REC,0.9970075317553067,0.0029924682446933635
DNK,2032,REC,0.9973654284017378,0.0026345715982621976
DNK,2033,REC,0.9976797897325895,0.00232021026741048
DNK,2034,REC,0.9979559449054173,0.0020440550945826624
DNK,2035,REC,0.9981985722446591,0.0018014277553408573
DNK,2036,REC,0.9984532183205358,0.0015467816794642857
DNK,2037,REC,0.9986719206241077,0.0013280793758922859
DNK,2038,REC,0.9988597388939637,0.0011402611060362857
DNK,2039,REC,0.9990210242457729,0.000978975754227143
DNK,2040,REC,0.9991595174607928,0.0008404825392071428
DNK,2041,REC,0.9992784338936455,0.0007215661063545714
DNK,2042,REC,0.9993805367539031,0.0006194632460968572
DNK,2043,REC,0.9994682003040746,0.0005317996959254286
DNK,2044,REC,0.9995434643251639,0.00045653567483600006
DNK,2045,REC,0.9996080810296695,0.0003919189703305715
DNK,2046,REC,0.9996635554496089,0.0003364445503911429
DNK,2047,REC,0.999711180192612,0.000288819807388
DNK,2048,REC,0.999752065340742,0.0002479346592579269
DNK,2049,REC,0.9997871641630021,0.00021283583699786075
DNK,2050,REC,0.9998172952218796,0.00018270477812050304
FIN,2022,REC,0.9887853471501609,0.011214652849839146
FIN,2023,REC,0.9925524286634486,0.007447571336551354
FIN,2024,REC,0.9950547830410911,0.004945216958908927
FIN,2025,REC,0.9967148790518308,0.003285120948169172
FIN,2026,REC,0.9978157887158896,0.002184211284110391
FIN,2027,REC,0.9985460390315178,0.001453960968482276
FIN,2028,REC,0.9990307471671637,0.0009692528328363152
FIN,2029,REC,0.9993527899247246,0.0006472100752754165
FIN,2030,REC,0.9995670180805409,0.00043298191945908795
FIN,2031,REC,0.9997097287077154,0.0002902712922847054
FIN,2032,REC,0.9998049491576446,0.00019505084235533332
FIN,2033,REC,0.9998685952697011,0.000131404730298911
FIN,2034,REC,0.9999112193463068,8.878065369319254e-05
FIN,2035,REC,0.9999398252798996,6.017472010044747e-05
FIN,2036,REC,0.9999613795303999,3.8620469600062964e-05
FIN,2037,REC,0.9999752132782923,2.4786721707699932e-05
FIN,2038,REC,0.9999840918604483,1.5908139551666254e-05
FIN,2039,REC,0.9999897901608962,1.0209839103802158e-05
