unit,waste,Waste categories,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,NUTS_code
T,W01-05,Chemical and medical wastes (subtotal),Austria,2004,8159.0,AUT
T,W01-05,Chemical and medical wastes (subtotal),Austria,2006,8054.0,AUT
T,W01-05,Chemical and medical wastes (subtotal),Austria,2008,7734.0,AUT
T,W01-05,Chemical and medical wastes (subtotal),Belgium,2004,15814.0,BEL
T,W01-05,Chemical and medical wastes (subtotal),Belgium,2006,11533.0,BEL
T,W01-05,Chemical and medical wastes (subtotal),Belgium,2008,17674.0,BEL
T,W01-05,Chemical and medical wastes (subtotal),Bulgaria,2004,0.0,BGR
T,W01-05,Chemical and medical wastes (subtotal),Bulgaria,2006,0.0,BGR
T,W01-05,Chemical and medical wastes (subtotal),Bulgaria,2008,0.0,BGR
T,W01-05,Chemical and medical wastes (subtotal),Cyprus,2004,0.0,CYP
T,W01-05,Chemical and medical wastes (subtotal),Cyprus,2006,1260.0,CYP
T,W01-05,Chemical and medical wastes (subtotal),Cyprus,2008,1616.0,CYP
T,W01-05,Chemical and medical wastes (subtotal),Czechia,2004,3457.0,CZE
T,W01-05,Chemical and medical wastes (subtotal),Czechia,2006,4635.0,CZE
T,W01-05,Chemical and medical wastes (subtotal),Czechia,2008,3304.0,CZE
T,W01-05,Chemical and medical wastes (subtotal),Germany,2004,38785.0,DEU
T,W01-05,Chemical and medical wastes (subtotal),Germany,2006,18169.0,DEU
T,W01-05,Chemical and medical wastes (subtotal),Germany,2008,21300.0,DEU
T,W01-05,Chemical and medical wastes (subtotal),Denmark,2004,111.0,DNK
T,W01-05,Chemical and medical wastes (subtotal),Denmark,2006,17.0,DNK
T,W01-05,Chemical and medical wastes (subtotal),Denmark,2008,240.0,DNK
T,W01-05,Chemical and medical wastes (subtotal),Estonia,2004,523.0,EST
T,W01-05,Chemical and medical wastes (subtotal),Estonia,2006,520.0,EST
T,W01-05,Chemical and medical wastes (subtotal),Estonia,2008,746.0,EST
T,W01-05,Chemical and medical wastes (subtotal),Greece,2004,0.0,GRC
T,W01-05,Chemical and medical wastes (subtotal),Greece,2006,0.0,GRC
T,W01-05,Chemical and medical wastes (subtotal),Greece,2008,0.0,GRC
T,W01-05,Chemical and medical wastes (subtotal),Spain,2004,43093.0,ESP
T,W01-05,Chemical and medical wastes (subtotal),Spain,2006,46744.0,ESP
T,W01-05,Chemical and medical wastes (subtotal),Spain,2008,2895.0,ESP
T,W01-05,Chemical and medical wastes (subtotal),European Union - 27 countries (from 2020),2004,230000.0,EU27_2020
T,W01-05,Chemical and medical wastes (subtotal),European Union - 27 countries (from 2020),2006,280000.0,EU27_2020
T,W01-05,Chemical and medical wastes (subtotal),European Union - 27 countries (from 2020),2008,170000.0,EU27_2020
T,W01-05,Chemical and medical wastes (subtotal),European Union - 28 countries (2013-2020),2004,240000.0,
T,W01-05,Chemical and medical wastes (subtotal),European Union - 28 countries (2013-2020),2006,290000.0,
T,W01-05,Chemical and medical wastes (subtotal),European Union - 28 countries (2013-2020),2008,210000.0,
T,W01-05,Chemical and medical wastes (subtotal),Finland,2004,1805.0,FIN
T,W01-05,Chemical and medical wastes (subtotal),Finland,2006,1184.0,FIN
T,W01-05,Chemical and medical wastes (subtotal),Finland,2008,354.0,FIN
T,W01-05,Chemical and medical wastes (subtotal),France,2004,38200.0,FRA
T,W01-05,Chemical and medical wastes (subtotal),France,2006,31700.0,FRA
T,W01-05,Chemical and medical wastes (subtotal),France,2008,54060.0,FRA
T,W01-05,Chemical and medical wastes (subtotal),Croatia,2004,0.0,HRV
T,W01-05,Chemical and medical wastes (subtotal),Croatia,2006,89556.0,HRV
T,W01-05,Chemical and medical wastes (subtotal),Croatia,2008,0.0,HRV
T,W01-05,Chemical and medical wastes (subtotal),Hungary,2004,0.0,HUN
T,W01-05,Chemical and medical wastes (subtotal),Hungary,2006,0.0,HUN
T,W01-05,Chemical and medical wastes (subtotal),Hungary,2008,0.0,HUN
T,W01-05,Chemical and medical wastes (subtotal),Ireland,2004,149.0,IRL
T,W01-05,Chemical and medical wastes (subtotal),Ireland,2006,0.0,IRL
T,W01-05,Chemical and medical wastes (subtotal),Iceland,2004,0.0,ISL
T,W01-05,Chemical and medical wastes (subtotal),Italy,2004,12696.0,ITA
T,W01-05,Chemical and medical wastes (subtotal),Italy,2006,9631.0,ITA
T,W01-05,Chemical and medical wastes (subtotal),Italy,2008,11769.0,ITA
T,W01-05,Chemical and medical wastes (subtotal),Liechtenstein,2008,0.0,
T,W01-05,Chemical and medical wastes (subtotal),Lithuania,2004,91.0,LTU
T,W01-05,Chemical and medical wastes (subtotal),Lithuania,2006,109.0,LTU
T,W01-05,Chemical and medical wastes (subtotal),Lithuania,2008,292.0,LTU
T,W01-05,Chemical and medical wastes (subtotal),Luxembourg,2004,1062.0,LUX
T,W01-05,Chemical and medical wastes (subtotal),Luxembourg,2006,245.0,LUX
T,W01-05,Chemical and medical wastes (subtotal),Luxembourg,2008,113.0,LUX
T,W01-05,Chemical and medical wastes (subtotal),Latvia,2004,0.0,LVA
T,W01-05,Chemical and medical wastes (subtotal),Latvia,2006,12121.0,LVA
T,W01-05,Chemical and medical wastes (subtotal),Latvia,2008,12940.0,LVA
T,W01-05,Chemical and medical wastes (subtotal),North Macedonia,2008,0.0,
T,W01-05,Chemical and medical wastes (subtotal),Malta,2004,0.0,MLT
T,W01-05,Chemical and medical wastes (subtotal),Malta,2006,0.0,MLT
T,W01-05,Chemical and medical wastes (subtotal),Malta,2008,0.0,MLT
T,W01-05,Chemical and medical wastes (subtotal),Netherlands,2004,25020.0,NLD
T,W01-05,Chemical and medical wastes (subtotal),Netherlands,2006,18126.0,NLD
T,W01-05,Chemical and medical wastes (subtotal),Netherlands,2008,18212.0,NLD
T,W01-05,Chemical and medical wastes (subtotal),Norway,2004,5922.0,NOR
T,W01-05,Chemical and medical wastes (subtotal),Norway,2006,6712.0,NOR
T,W01-05,Chemical and medical wastes (subtotal),Norway,2008,9837.0,NOR
T,W01-05,Chemical and medical wastes (subtotal),Poland,2004,0.0,POL
T,W01-05,Chemical and medical wastes (subtotal),Poland,2006,0.0,POL
T,W01-05,Chemical and medical wastes (subtotal),Poland,2008,0.0,POL
T,W01-05,Chemical and medical wastes (subtotal),Portugal,2004,13089.0,PRT
T,W01-05,Chemical and medical wastes (subtotal),Portugal,2006,0.0,PRT
T,W01-05,Chemical and medical wastes (subtotal),Portugal,2008,0.0,PRT
T,W01-05,Chemical and medical wastes (subtotal),Romania,2004,0.0,ROU
T,W01-05,Chemical and medical wastes (subtotal),Romania,2006,0.0,ROU
T,W01-05,Chemical and medical wastes (subtotal),Romania,2008,0.0,ROU
T,W01-05,Chemical and medical wastes (subtotal),Sweden,2004,22391.0,SWE
T,W01-05,Chemical and medical wastes (subtotal),Sweden,2006,19578.0,SWE
T,W01-05,Chemical and medical wastes (subtotal),Sweden,2008,17878.0,SWE
T,W01-05,Chemical and medical wastes (subtotal),Slovenia,2004,3640.0,SVN
T,W01-05,Chemical and medical wastes (subtotal),Slovenia,2006,7213.0,SVN
T,W01-05,Chemical and medical wastes (subtotal),Slovenia,2008,494.0,SVN
T,W01-05,Chemical and medical wastes (subtotal),Slovakia,2004,0.0,SVK
T,W01-05,Chemical and medical wastes (subtotal),Slovakia,2006,110.0,SVK
T,W01-05,Chemical and medical wastes (subtotal),Slovakia,2008,245.0,SVK
T,W01-05,Chemical and medical wastes (subtotal),Türkiye,2004,0.0,
T,W01-05,Chemical and medical wastes (subtotal),Türkiye,2006,0.0,
T,W01-05,Chemical and medical wastes (subtotal),Türkiye,2008,210845.0,
T,W01-05,Chemical and medical wastes (subtotal),United Kingdom,2004,8047.0,GBR
T,W01-05,Chemical and medical wastes (subtotal),United Kingdom,2006,8376.0,GBR
T,W01-05,Chemical and medical wastes (subtotal),United Kingdom,2008,37936.0,GBR
T,W06,Metallic wastes (W061+W062+W063),Austria,2004,131200.0,AUT
T,W06,Metallic wastes (W061+W062+W063),Austria,2006,116900.0,AUT
T,W06,Metallic wastes (W061+W062+W063),Austria,2008,111017.0,AUT
T,W06,Metallic wastes (W061+W062+W063),Belgium,2004,160152.0,BEL
T,W06,Metallic wastes (W061+W062+W063),Belgium,2006,78997.0,BEL
T,W06,Metallic wastes (W061+W062+W063),Belgium,2008,99109.0,BEL
T,W06,Metallic wastes (W061+W062+W063),Bulgaria,2004,0.0,BGR
T,W06,Metallic wastes (W061+W062+W063),Bulgaria,2006,0.0,BGR
T,W06,Metallic wastes (W061+W062+W063),Bulgaria,2008,0.0,BGR
T,W06,Metallic wastes (W061+W062+W063),Cyprus,2004,8449.0,CYP
T,W06,Metallic wastes (W061+W062+W063),Cyprus,2006,8008.0,CYP
T,W06,Metallic wastes (W061+W062+W063),Cyprus,2008,16702.0,CYP
T,W06,Metallic wastes (W061+W062+W063),Czechia,2004,49113.0,CZE
T,W06,Metallic wastes (W061+W062+W063),Czechia,2006,96112.0,CZE
T,W06,Metallic wastes (W061+W062+W063),Czechia,2008,76171.0,CZE
T,W06,Metallic wastes (W061+W062+W063),Germany,2004,445144.0,DEU
T,W06,Metallic wastes (W061+W062+W063),Germany,2006,237095.0,DEU
T,W06,Metallic wastes (W061+W062+W063),Germany,2008,282057.0,DEU
T,W06,Metallic wastes (W061+W062+W063),Denmark,2004,12603.0,DNK
T,W06,Metallic wastes (W061+W062+W063),Denmark,2006,18127.0,DNK
T,W06,Metallic wastes (W061+W062+W063),Denmark,2008,379333.0,DNK
T,W06,Metallic wastes (W061+W062+W063),Estonia,2004,169264.0,EST
T,W06,Metallic wastes (W061+W062+W063),Estonia,2006,183011.0,EST
T,W06,Metallic wastes (W061+W062+W063),Estonia,2008,175994.0,EST
T,W06,Metallic wastes (W061+W062+W063),Greece,2004,0.0,GRC
T,W06,Metallic wastes (W061+W062+W063),Greece,2006,8670.0,GRC
T,W06,Metallic wastes (W061+W062+W063),Greece,2008,0.0,GRC
T,W06,Metallic wastes (W061+W062+W063),Spain,2004,130327.0,ESP
T,W06,Metallic wastes (W061+W062+W063),Spain,2006,43364.0,ESP
T,W06,Metallic wastes (W061+W062+W063),Spain,2008,52901.0,ESP
T,W06,Metallic wastes (W061+W062+W063),European Union - 27 countries (from 2020),2004,2530000.0,EU27_2020
T,W06,Metallic wastes (W061+W062+W063),European Union - 27 countries (from 2020),2006,2570000.0,EU27_2020
T,W06,Metallic wastes (W061+W062+W063),European Union - 27 countries (from 2020),2008,3080000.0,EU27_2020
T,W06,Metallic wastes (W061+W062+W063),European Union - 28 countries (2013-2020),2004,2740000.0,
T,W06,Metallic wastes (W061+W062+W063),European Union - 28 countries (2013-2020),2006,3320000.0,
T,W06,Metallic wastes (W061+W062+W063),European Union - 28 countries (2013-2020),2008,3540000.0,
T,W06,Metallic wastes (W061+W062+W063),Finland,2004,14660.0,FIN
T,W06,Metallic wastes (W061+W062+W063),Finland,2006,15002.0,FIN
T,W06,Metallic wastes (W061+W062+W063),Finland,2008,30600.0,FIN
T,W06,Metallic wastes (W061+W062+W063),France,2004,529000.0,FRA
T,W06,Metallic wastes (W061+W062+W063),France,2006,556000.0,FRA
T,W06,Metallic wastes (W061+W062+W063),France,2008,624750.0,FRA
T,W06,Metallic wastes (W061+W062+W063),Croatia,2004,0.0,HRV
T,W06,Metallic wastes (W061+W062+W063),Croatia,2006,3.0,HRV
T,W06,Metallic wastes (W061+W062+W063),Croatia,2008,0.0,HRV
T,W06,Metallic wastes (W061+W062+W063),Hungary,2004,32690.0,HUN
T,W06,Metallic wastes (W061+W062+W063),Hungary,2006,2531.0,HUN
T,W06,Metallic wastes (W061+W062+W063),Hungary,2008,163986.0,HUN
T,W06,Metallic wastes (W061+W062+W063),Ireland,2004,46073.0,IRL
T,W06,Metallic wastes (W061+W062+W063),Ireland,2006,57534.0,IRL
T,W06,Metallic wastes (W061+W062+W063),Iceland,2004,1250.0,ISL
T,W06,Metallic wastes (W061+W062+W063),Italy,2004,358119.0,ITA
T,W06,Metallic wastes (W061+W062+W063),Italy,2006,337150.0,ITA
T,W06,Metallic wastes (W061+W062+W063),Italy,2008,353746.0,ITA
T,W06,Metallic wastes (W061+W062+W063),Liechtenstein,2008,0.0,
T,W06,Metallic wastes (W061+W062+W063),Lithuania,2004,29736.0,LTU
T,W06,Metallic wastes (W061+W062+W063),Lithuania,2006,316675.0,LTU
T,W06,Metallic wastes (W061+W062+W063),Lithuania,2008,380699.0,LTU
T,W06,Metallic wastes (W061+W062+W063),Luxembourg,2004,10496.0,LUX
T,W06,Metallic wastes (W061+W062+W063),Luxembourg,2006,6455.0,LUX
T,W06,Metallic wastes (W061+W062+W063),Luxembourg,2008,9426.0,LUX
T,W06,Metallic wastes (W061+W062+W063),Latvia,2004,0.0,LVA
T,W06,Metallic wastes (W061+W062+W063),Latvia,2006,0.0,LVA
T,W06,Metallic wastes (W061+W062+W063),Latvia,2008,0.0,LVA
T,W06,Metallic wastes (W061+W062+W063),North Macedonia,2008,0.0,
T,W06,Metallic wastes (W061+W062+W063),Malta,2004,52.0,MLT
T,W06,Metallic wastes (W061+W062+W063),Malta,2006,107.0,MLT
T,W06,Metallic wastes (W061+W062+W063),Malta,2008,124.0,MLT
T,W06,Metallic wastes (W061+W062+W063),Netherlands,2004,68370.0,NLD
T,W06,Metallic wastes (W061+W062+W063),Netherlands,2006,70795.0,NLD
T,W06,Metallic wastes (W061+W062+W063),Netherlands,2008,71323.0,NLD
T,W06,Metallic wastes (W061+W062+W063),Norway,2004,43988.0,NOR
T,W06,Metallic wastes (W061+W062+W063),Norway,2006,53640.0,NOR
T,W06,Metallic wastes (W061+W062+W063),Norway,2008,64000.0,NOR
T,W06,Metallic wastes (W061+W062+W063),Poland,2004,3278.0,POL
T,W06,Metallic wastes (W061+W062+W063),Poland,2006,3789.0,POL
T,W06,Metallic wastes (W061+W062+W063),Poland,2008,5098.0,POL
T,W06,Metallic wastes (W061+W062+W063),Portugal,2004,0.0,PRT
T,W06,Metallic wastes (W061+W062+W063),Portugal,2006,0.0,PRT
T,W06,Metallic wastes (W061+W062+W063),Portugal,2008,7796.0,PRT
T,W06,Metallic wastes (W061+W062+W063),Romania,2004,184093.0,ROU
T,W06,Metallic wastes (W061+W062+W063),Romania,2006,223780.0,ROU
T,W06,Metallic wastes (W061+W062+W063),Romania,2008,48100.0,ROU
T,W06,Metallic wastes (W061+W062+W063),Sweden,2004,127115.0,SWE
T,W06,Metallic wastes (W061+W062+W063),Sweden,2006,165095.0,SWE
T,W06,Metallic wastes (W061+W062+W063),Sweden,2008,167880.0,SWE
T,W06,Metallic wastes (W061+W062+W063),Slovenia,2004,10769.0,SVN
T,W06,Metallic wastes (W061+W062+W063),Slovenia,2006,12454.0,SVN
T,W06,Metallic wastes (W061+W062+W063),Slovenia,2008,5607.0,SVN
T,W06,Metallic wastes (W061+W062+W063),Slovakia,2004,0.0,SVK
T,W06,Metallic wastes (W061+W062+W063),Slovakia,2006,14167.0,SVK
T,W06,Metallic wastes (W061+W062+W063),Slovakia,2008,20231.0,SVK
T,W06,Metallic wastes (W061+W062+W063),Türkiye,2004,0.0,
T,W06,Metallic wastes (W061+W062+W063),Türkiye,2006,0.0,
T,W06,Metallic wastes (W061+W062+W063),Türkiye,2008,112075.0,
T,W06,Metallic wastes (W061+W062+W063),United Kingdom,2004,214606.0,GBR
T,W06,Metallic wastes (W061+W062+W063),United Kingdom,2006,749087.0,GBR
T,W06,Metallic wastes (W061+W062+W063),United Kingdom,2008,460122.0,GBR
T,W071,Glass wastes,Austria,2004,185802.0,AUT
T,W071,Glass wastes,Austria,2006,195400.0,AUT
T,W071,Glass wastes,Austria,2008,208461.0,AUT
T,W071,Glass wastes,Austria,2010,222851.0,AUT
T,W071,Glass wastes,Austria,2012,221230.0,AUT
T,W071,Glass wastes,Austria,2014,227143.0,AUT
T,W071,Glass wastes,Austria,2016,223975.0,AUT
T,W071,Glass wastes,Austria,2018,236091.0,AUT
T,W071,Glass wastes,Austria,2020,260145.0,AUT
T,W071,Glass wastes,Austria,2022,264135.0,AUT
T,W071,Glass wastes,Bosnia and Herzegovina,2012,0.0,
T,W071,Glass wastes,Bosnia and Herzegovina,2018,4583.0,
T,W071,Glass wastes,Bosnia and Herzegovina,2020,3673.0,
T,W071,Glass wastes,Bosnia and Herzegovina,2022,3384.0,
T,W071,Glass wastes,Belgium,2004,245968.0,BEL
T,W071,Glass wastes,Belgium,2006,309564.0,BEL
T,W071,Glass wastes,Belgium,2008,305423.0,BEL
T,W071,Glass wastes,Belgium,2010,330316.0,BEL
T,W071,Glass wastes,Belgium,2012,326931.0,BEL
T,W071,Glass wastes,Belgium,2014,330006.0,BEL
T,W071,Glass wastes,Belgium,2016,335381.0,BEL
T,W071,Glass wastes,Belgium,2018,338312.0,BEL
T,W071,Glass wastes,Belgium,2020,368075.0,BEL
T,W071,Glass wastes,Belgium,2022,349967.0,BEL
T,W071,Glass wastes,Bulgaria,2004,0.0,BGR
T,W071,Glass wastes,Bulgaria,2006,0.0,BGR
T,W071,Glass wastes,Bulgaria,2008,0.0,BGR
T,W071,Glass wastes,Bulgaria,2010,62258.0,BGR
T,W071,Glass wastes,Bulgaria,2012,27126.0,BGR
T,W071,Glass wastes,Bulgaria,2014,12564.0,BGR
T,W071,Glass wastes,Bulgaria,2016,72619.0,BGR
T,W071,Glass wastes,Bulgaria,2018,118578.0,BGR
T,W071,Glass wastes,Bulgaria,2020,13438.0,BGR
T,W071,Glass wastes,Bulgaria,2022,20034.0,BGR
T,W071,Glass wastes,Cyprus,2004,4408.0,CYP
T,W071,Glass wastes,Cyprus,2006,4175.0,CYP
T,W071,Glass wastes,Cyprus,2008,11410.0,CYP
T,W071,Glass wastes,Cyprus,2010,15596.0,CYP
T,W071,Glass wastes,Cyprus,2012,5030.0,CYP
T,W071,Glass wastes,Cyprus,2014,4962.0,CYP
T,W071,Glass wastes,Cyprus,2016,5727.0,CYP
T,W071,Glass wastes,Cyprus,2018,7007.0,CYP
T,W071,Glass wastes,Cyprus,2020,5967.0,CYP
T,W071,Glass wastes,Cyprus,2022,9071.0,CYP
T,W071,Glass wastes,Czechia,2004,50165.0,CZE
T,W071,Glass wastes,Czechia,2006,76670.0,CZE
T,W071,Glass wastes,Czechia,2008,69698.0,CZE
T,W071,Glass wastes,Czechia,2010,78289.0,CZE
T,W071,Glass wastes,Czechia,2012,108734.0,CZE
T,W071,Glass wastes,Czechia,2014,109726.0,CZE
T,W071,Glass wastes,Czechia,2016,122770.0,CZE
T,W071,Glass wastes,Czechia,2018,140990.0,CZE
T,W071,Glass wastes,Czechia,2020,170380.0,CZE
T,W071,Glass wastes,Czechia,2022,158787.0,CZE
T,W071,Glass wastes,Germany,2004,2288408.0,DEU
T,W071,Glass wastes,Germany,2006,970120.0,DEU
T,W071,Glass wastes,Germany,2008,1378378.0,DEU
T,W071,Glass wastes,Germany,2010,1910846.0,DEU
T,W071,Glass wastes,Germany,2012,1908787.0,DEU
T,W071,Glass wastes,Germany,2014,1877855.0,DEU
T,W071,Glass wastes,Germany,2016,1879165.0,DEU
T,W071,Glass wastes,Germany,2018,1876686.0,DEU
T,W071,Glass wastes,Germany,2020,2034166.0,DEU
T,W071,Glass wastes,Germany,2022,1970936.0,DEU
T,W071,Glass wastes,Denmark,2004,50532.0,DNK
T,W071,Glass wastes,Denmark,2006,42695.0,DNK
T,W071,Glass wastes,Denmark,2008,38936.0,DNK
T,W071,Glass wastes,Denmark,2010,152905.0,DNK
T,W071,Glass wastes,Denmark,2012,115788.0,DNK
T,W071,Glass wastes,Denmark,2014,115645.0,DNK
T,W071,Glass wastes,Denmark,2016,127738.0,DNK
T,W071,Glass wastes,Denmark,2018,136756.0,DNK
T,W071,Glass wastes,Denmark,2020,148302.0,DNK
T,W071,Glass wastes,Denmark,2022,138863.0,DNK
T,W071,Glass wastes,Estonia,2004,4489.0,EST
T,W071,Glass wastes,Estonia,2006,3703.0,EST
T,W071,Glass wastes,Estonia,2008,13349.0,EST
T,W071,Glass wastes,Estonia,2010,20313.0,EST
T,W071,Glass wastes,Estonia,2012,12097.0,EST
T,W071,Glass wastes,Estonia,2014,7190.0,EST
T,W071,Glass wastes,Estonia,2016,7952.0,EST
T,W071,Glass wastes,Estonia,2018,13165.0,EST
T,W071,Glass wastes,Estonia,2020,13205.0,EST
T,W071,Glass wastes,Estonia,2022,14415.0,EST
T,W071,Glass wastes,Greece,2004,0.0,GRC
T,W071,Glass wastes,Greece,2006,6056.0,GRC
T,W071,Glass wastes,Greece,2008,0.0,GRC
T,W071,Glass wastes,Greece,2010,0.0,GRC
T,W071,Glass wastes,Greece,2016,0.0,GRC
T,W071,Glass wastes,Greece,2018,13586.0,GRC
T,W071,Glass wastes,Greece,2020,11017.0,GRC
T,W071,Glass wastes,Greece,2022,10255.0,GRC
T,W071,Glass wastes,Spain,2004,401540.0,ESP
T,W071,Glass wastes,Spain,2006,552114.0,ESP
T,W071,Glass wastes,Spain,2008,526929.0,ESP
T,W071,Glass wastes,Spain,2010,609835.0,ESP
T,W071,Glass wastes,Spain,2012,641815.0,ESP
T,W071,Glass wastes,Spain,2014,622299.0,ESP
T,W071,Glass wastes,Spain,2016,797928.0,ESP
T,W071,Glass wastes,Spain,2018,834764.0,ESP
T,W071,Glass wastes,Spain,2020,828865.0,ESP
T,W071,Glass wastes,Spain,2022,934156.0,ESP
T,W071,Glass wastes,European Union - 27 countries (from 2020),2004,7090000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2006,6430000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2008,6920000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2010,8220000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2016,8490000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2018,9070000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2020,9910000.0,EU27_2020
T,W071,Glass wastes,European Union - 27 countries (from 2020),2022,10240000.0,EU27_2020
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2004,7880000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2006,7380000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2008,8010000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2010,9580000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2012,9520000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2014,9460000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2016,9920000.0,
T,W071,Glass wastes,European Union - 28 countries (2013-2020),2018,10500000.0,
T,W071,Glass wastes,Finland,2004,54745.0,FIN
T,W071,Glass wastes,Finland,2006,63036.0,FIN
T,W071,Glass wastes,Finland,2008,53300.0,FIN
T,W071,Glass wastes,Finland,2010,43187.0,FIN
T,W071,Glass wastes,Finland,2012,70209.0,FIN
T,W071,Glass wastes,Finland,2014,4997.0,FIN
T,W071,Glass wastes,Finland,2016,54150.0,FIN
T,W071,Glass wastes,Finland,2018,62896.0,FIN
T,W071,Glass wastes,Finland,2020,55009.0,FIN
T,W071,Glass wastes,Finland,2022,57049.0,FIN
T,W071,Glass wastes,France,2004,1466000.0,FRA
T,W071,Glass wastes,France,2006,1492400.0,FRA
T,W071,Glass wastes,France,2008,1668800.0,FRA
T,W071,Glass wastes,France,2010,1706185.0,FRA
T,W071,Glass wastes,France,2012,1745115.0,FRA
T,W071,Glass wastes,France,2014,1733653.0,FRA
T,W071,Glass wastes,France,2016,1551910.0,FRA
T,W071,Glass wastes,France,2018,1603493.0,FRA
T,W071,Glass wastes,France,2020,1819353.0,FRA
T,W071,Glass wastes,France,2022,1928585.0,FRA
T,W071,Glass wastes,Croatia,2004,0.0,HRV
T,W071,Glass wastes,Croatia,2006,0.0,HRV
T,W071,Glass wastes,Croatia,2008,0.0,HRV
T,W071,Glass wastes,Croatia,2010,0.0,HRV
T,W071,Glass wastes,Croatia,2012,15644.0,HRV
T,W071,Glass wastes,Croatia,2014,22066.0,HRV
T,W071,Glass wastes,Croatia,2016,20137.0,HRV
T,W071,Glass wastes,Croatia,2018,10242.0,HRV
T,W071,Glass wastes,Croatia,2020,11515.0,HRV
T,W071,Glass wastes,Croatia,2022,17442.0,HRV
T,W071,Glass wastes,Hungary,2004,3490.0,HUN
T,W071,Glass wastes,Hungary,2006,13455.0,HUN
T,W071,Glass wastes,Hungary,2008,17742.0,HUN
T,W071,Glass wastes,Hungary,2010,22007.0,HUN
T,W071,Glass wastes,Hungary,2012,36004.0,HUN
T,W071,Glass wastes,Hungary,2014,21782.0,HUN
T,W071,Glass wastes,Hungary,2016,24377.0,HUN
T,W071,Glass wastes,Hungary,2018,28226.0,HUN
T,W071,Glass wastes,Hungary,2020,38727.0,HUN
T,W071,Glass wastes,Hungary,2022,34423.0,HUN
T,W071,Glass wastes,Ireland,2004,111693.0,IRL
T,W071,Glass wastes,Ireland,2006,136908.0,IRL
T,W071,Glass wastes,Ireland,2010,86832.0,IRL
T,W071,Glass wastes,Ireland,2012,82333.0,IRL
T,W071,Glass wastes,Ireland,2014,84398.0,IRL
T,W071,Glass wastes,Ireland,2016,86074.0,IRL
T,W071,Glass wastes,Ireland,2018,89984.0,IRL
T,W071,Glass wastes,Ireland,2020,131967.0,IRL
T,W071,Glass wastes,Ireland,2022,112997.0,IRL
T,W071,Glass wastes,Iceland,2004,5500.0,ISL
T,W071,Glass wastes,Iceland,2010,68.0,ISL
T,W071,Glass wastes,Iceland,2012,40.0,ISL
T,W071,Glass wastes,Iceland,2014,212.0,ISL
T,W071,Glass wastes,Iceland,2016,144.0,ISL
T,W071,Glass wastes,Iceland,2018,155.0,ISL
T,W071,Glass wastes,Iceland,2020,129.0,ISL
T,W071,Glass wastes,Iceland,2022,5425.0,ISL
T,W071,Glass wastes,Italy,2004,1056400.0,ITA
T,W071,Glass wastes,Italy,2006,1240192.0,ITA
T,W071,Glass wastes,Italy,2008,1496227.0,ITA
T,W071,Glass wastes,Italy,2010,1778507.0,ITA
T,W071,Glass wastes,Italy,2012,1598135.0,ITA
T,W071,Glass wastes,Italy,2014,1691303.0,ITA
T,W071,Glass wastes,Italy,2016,1852019.0,ITA
T,W071,Glass wastes,Italy,2018,2119591.0,ITA
T,W071,Glass wastes,Italy,2020,2223798.0,ITA
T,W071,Glass wastes,Italy,2022,2329395.0,ITA
T,W071,Glass wastes,Liechtenstein,2008,0.0,
T,W071,Glass wastes,Liechtenstein,2010,0.0,
T,W071,Glass wastes,Liechtenstein,2012,925.0,
T,W071,Glass wastes,Liechtenstein,2014,944.0,
T,W071,Glass wastes,Liechtenstein,2016,1149.0,
T,W071,Glass wastes,Liechtenstein,2018,1502.0,
T,W071,Glass wastes,Liechtenstein,2020,1919.0,
T,W071,Glass wastes,Liechtenstein,2022,1594.0,
T,W071,Glass wastes,Lithuania,2004,1788.0,LTU
T,W071,Glass wastes,Lithuania,2006,28683.0,LTU
T,W071,Glass wastes,Lithuania,2008,23555.0,LTU
T,W071,Glass wastes,Lithuania,2010,22945.0,LTU
T,W071,Glass wastes,Lithuania,2012,28220.0,LTU
T,W071,Glass wastes,Lithuania,2014,28714.0,LTU
T,W071,Glass wastes,Lithuania,2016,37840.0,LTU
T,W071,Glass wastes,Lithuania,2018,33560.0,LTU
T,W071,Glass wastes,Lithuania,2020,47028.0,LTU
T,W071,Glass wastes,Lithuania,2022,42320.0,LTU
T,W071,Glass wastes,Luxembourg,2004,547.0,LUX
T,W071,Glass wastes,Luxembourg,2006,3543.0,LUX
T,W071,Glass wastes,Luxembourg,2008,15952.0,LUX
T,W071,Glass wastes,Luxembourg,2010,12553.0,LUX
