,LOCATION,TIME,GDPVD_CAP,POP,MSW_GEN_T,INC_T,INC%,DIS%,RCY%,MSW_GEN_CAP_KG/PS
651,POL,2046,61930.11,34520547.9123334,15179815.8708165,5988479.447075521,0.39450277249992816,0.001999114094777689,0.6034981134052941,439.7327617558788
652,POL,2047,62638.79,34386152.809744,15184965.477154793,5989100.898030336,0.3944099120304694,0.0016142873670654551,0.6039758006024651,441.60117478602695
653,POL,2048,63323.04,34254793.655111,15188177.976300469,5989012.412725015,0.3943206632204488,0.001303441864497669,0.6043758949150535,443.38839489795936
654,POL,2049,63994.84,34122040.6937056,15188654.17918447,5987924.754943633,0.3942366903810266,0.0010523889370462535,0.6047109206819271,445.1273684222022
655,POL,2050,64657.57,33989573.5244662,15187489.22259909,5986284.74678306,0.39415894615914704,0.0008496493228972297,0.6049914045179557,446.8278841941605
656,PRT,2010,30308.0213415398,10573100.0,5457000.0,1058000.0,0.1938794209272494,0.6195711929631665,0.18654938610958402,516.0
657,PRT,2011,29837.688978443,10557600.0,5178000.0,1088000.0,0.21011973735032832,0.5886442641946698,0.2010428736964079,490.0
658,PRT,2012,28743.6114716685,10514800.0,4766000.0,930000.0,0.195132186319765,0.544062106588334,0.260805707091901,453.0
659,PRT,2013,28635.0001770354,10457300.0,4598000.0,1091000.0,0.23727707698999564,0.5045672031317965,0.2581557198782079,440.0
660,PRT,2014,29017.7922362073,10401100.0,4710000.0,974000.0,0.20679405520169852,0.48980891719745223,0.3036093418259023,453.0
661,PRT,2015,29660.4259952724,10358100.0,4769000.0,941000.0,0.2051897078063672,0.48430004361099,0.3102921936327955,460.0
662,PRT,2016,30354.9500412423,10325500.0,4891000.0,950000.0,0.2062079444323855,0.47427827219448665,0.3284132841328413,474.0
663,PRT,2017,31496.1675674152,10300300.0,5007000.0,989000.0,0.20677399121890028,0.488187330127535,0.30482960485051225,486.0
664,PRT,2018,32445.5703910405,10283800.0,5213000.0,946000.0,0.18980738362760835,0.5052166934189406,0.3047752808988764,507.0
665,PRT,2019,33307.9100944326,10286300.0,5281000.0,996000.0,0.19813009747364232,0.49830913069425103,0.3035607718321066,513.0
666,PRT,2020,30511.1466617688,10297100.0,5279000.0,1129000.0,0.20338677715726897,0.542064492884165,0.25454872995856603,513.0
667,PRT,2021,32269.5390993355,10294600.0,5311000.0,1248000.0,0.21995065209728587,0.49506520972858653,0.2849841381741276,513.0
668,PRT,2022,34458.3523043565,10298900.0,5360871.171768585,1204801.2492243913,0.22473982504357026,0.41908130822751716,0.35617886672891264,520.5285197223573
669,PRT,2023,35193.7027060962,10300511.4893119,5410167.514416434,1220459.473810539,0.2255862633750969,0.4069740699466737,0.36743966667822936,525.2328993594324
670,PRT,2024,35670.6600669966,10285887.0669942,5433428.0365413735,1230783.6922994591,0.22652065768094898,0.39519049887844077,0.3782888434406103,528.2410745084294
671,PRT,2025,36459.0982328114,10268955.4794095,5474809.223621558,1245938.4712713684,0.22757660045863415,0.3837234373166506,0.38869996222471526,533.141782004919
672,PRT,2026,37281.43,10249719.661473,5515997.6071194755,1261958.447118437,0.2287815436122801,0.37256579933495443,0.3986526570527654,538.1608267641892
673,PRT,2027,38126.28,10228985.8145203,5556619.8043306125,1278894.7249847038,0.23015696052985002,0.3617105756081356,0.4081324638620144,543.2229455673751
674,PRT,2028,38975.62,10208963.9621641,5596751.365599666,1296871.5975864625,0.23171863691456102,0.3511508378181398,0.41713052526729916,548.2193282630869
675,PRT,2029,39810.38,10189723.3891266,5635354.30068896,1315725.981088903,0.2334770647744449,0.34087974266213256,0.4256431925634225,553.042912499707
676,PRT,2030,40630.26,10170003.1440931,5671807.31540632,1335358.4777191165,0.23543791307787992,0.33089053547983616,0.4336715514422839,557.6996619416578
677,PRT,2031,41445.16,10150524.7766426,5707148.7083342755,1356033.082305213,0.23760254929488134,0.32117655351727314,0.4412208971878455,562.2515913134866
678,PRT,2032,42258.0,10131382.6035584,5741643.623269365,1377814.113195716,0.2399685880209979,0.31173122884386606,0.44830018313513603,566.7186649582015
679,PRT,2033,43072.81,10111862.8255428,5775143.374070923,1400648.0967758063,0.24253044574865396,0.30254809093960916,0.45492146331173683,571.1255654579072
680,PRT,2034,43876.05,10095019.8798777,5808701.13138533,1424757.5411281136,0.2452798842463978,0.2936207689687512,0.461099346784851,575.4026441259175
681,PRT,2035,44677.09,10078174.6061341,5841347.2604348,1449860.5259052995,0.24820652860781628,0.2849429937561098,0.46685047763607385,579.6036969710223
682,PRT,2036,45474.66,10061046.9334004,5872882.461343639,1475845.6697932936,0.25129834957664715,0.2765085994817886,0.4721930509415642,583.7247853249742
683,PRT,2037,46270.14,10042732.8184477,5902873.388186483,1502529.80625328,0.25454210304769836,0.26831152510968165,0.47714637184261993,587.7756079842505
684,PRT,2038,47061.7,10023427.5730652,5931356.526526554,1529837.5551239038,0.2579237225552159,0.26034581556474845,0.48173046188003565,591.7493275918113
685,PRT,2039,47845.84,10004095.8824312,5958752.47494399,1557788.6927947816,0.26142866302051326,0.25260562267361225,0.48596571430587454,595.6312839232695
686,PRT,2040,48627.06,9984241.31467687,5985017.65418132,1586282.2222598977,0.26504219601619244,0.24508520588259,0.4898725981012176,599.4464141590131
687,PRT,2041,49410.72,9963594.6311584,6010264.0166935185,1615256.4009507294,0.26874965832854464,0.23777893276680803,0.4934714089046473,603.2224552671053
688,PRT,2042,50205.97,9941456.05774205,6034499.685491348,1644622.369147166,0.27253665670101956,0.23068127934358618,0.49678206395539426,607.0036069607626
689,PRT,2043,51020.78,9917611.99001988,6057937.829758621,1674348.7865312474,0.27638923237314933,0.22378683020280263,0.499823937424048,610.8262589678584
690,PRT,2044,51861.36,9892100.24452416,6080839.713434437,1704422.822490461,0.28029398945097483,0.21709027846647191,0.5026157320825533,614.7167500451209
691,PRT,2045,52728.75,9865303.15414959,6103430.98814781,1734828.1849025122,0.28423819131753225,0.21058642558928944,0.5051753830931783,618.6764758040463
692,PRT,2046,53624.11,9837183.64619384,6125684.829929617,1765482.579011412,0.28820982927254146,0.20427018101141814,0.5075199897160404,622.7071741513884
693,PRT,2047,54544.29,9808427.2165904,6147837.522188092,1796383.7837236018,0.292197667430262,0.19813656167431384,0.5096657708954242,626.7913689352123
694,PRT,2048,55494.06,9778307.55221878,6169592.462277612,1827379.4122696826,0.2961912676473729,0.19218069140991745,0.5116280409427096,630.9468616455697
695,PRT,2049,56471.51,9747493.47974868,6191234.874414334,1858491.0630504366,0.3001809979348009,0.1863978002130738,0.5134212018521253,635.1617354017418
696,PRT,2050,57482.3,9715293.30626878,6212508.132967782,1889584.219286144,0.304158027457337,0.18078322340658026,0.5150587491360827,639.4565698761941
697,SVK,2010,26743.1488426759,5391152.35563532,1719000.0,183000.0,0.10984393757503001,0.7953181272509003,0.09423769507803122,319.0
698,SVK,2011,27422.1994173738,5398108.0,1679000.0,186000.0,0.11559975139838409,0.7706650093225605,0.11373523927905531,311.0
699,SVK,2012,27742.0313560104,5406244.0,1657000.0,168000.0,0.10493441599000625,0.7564022485946283,0.1386633354153654,306.0
700,SVK,2013,27882.7067398429,5413003.0,1645000.0,174000.0,0.11584553928095873,0.7669773635153129,0.11784287616511319,304.0
701,SVK,2014,28605.3965112407,5418558.75,1733000.0,190000.0,0.1243455497382199,0.7578534031413613,0.11780104712041885,320.0
702,SVK,2015,30062.4940485936,5422343.0,1784000.0,191000.0,0.11348781937017231,0.7284610814022578,0.15805109922756982,329.0
703,SVK,2016,30599.1473864474,5430804.0,1890000.0,197000.0,0.10506666666666667,0.6592,0.23146666666666665,348.0
704,SVK,2017,31454.2403951606,5438389.0,2058000.0,197000.0,0.095770539620807,0.6057365094798249,0.298492950899368,378.0
705,SVK,2018,32676.1741214703,5446010.75,2254000.0,187000.0,0.08300044385264092,0.5539280958721704,0.36307146027518866,414.0
706,SVK,2019,33452.3260584689,5453244.0,2299000.0,211000.0,0.09201918883558657,0.5220235499345836,0.38639337112952465,421.0
707,SVK,2020,32293.498619926,5460509.5,2612000.0,193000.0,0.07515576323987538,0.463006230529595,0.46105919003115264,478.0
708,SVK,2021,33963.5346476138,5440661.25,2705000.0,220000.0,0.08270676691729323,0.4131578947368421,0.49736842105263157,497.0
709,SVK,2022,34254.4301652992,5488885.25,2334437.083689818,63509.91711967546,0.027205666652318383,0.567762083059666,0.4050322502880156,425.3025846531986
710,SVK,2023,34630.6388350612,5488764.58158801,2345305.702038266,44132.84258790306,0.01881752240211071,0.5559387601609772,0.4252437174369121,427.2920922689167
711,SVK,2024,35293.5891602311,5480250.38389942,2360645.4954597773,28214.31471390778,0.011951949061463185,0.544253524129783,0.4437945268087538,430.7550440387147
712,SVK,2025,36199.0484928533,5471727.23398373,2382385.195240856,15875.532917635723,0.006663713722427966,0.5327093224213064,0.4606269638562656,435.399115007848
713,SVK,2026,37054.8,5462991.09838445,2402082.339599931,7083.972501766134,0.002949096450601263,0.5213089018777084,0.47574200167169034,439.7009433733637
714,SVK,2027,37910.68,5453541.1372181,2420947.4957017624,1831.9398115581746,0.0007567036521075599,0.5100548089703667,0.48918848737752574,443.92211130119193
715,SVK,2028,38774.66,5443523.44021063,2439265.013217577,-1.9920335135828586,-8.166531733078131e-07,0.4989493905526995,0.5010514261004738,448.1040708301226
716,SVK,2029,39639.75,5432717.28785694,2456755.5056170146,1386.9204200792362,0.0005645333517756423,0.48799479510293664,0.5114406715452877,452.2148632891843
717,SVK,2030,40506.44,5420836.08137694,2473307.6100407685,5753.2355476486855,0.002326130208912369,0.47719297443473074,0.5204808953563569,456.2594354287368
718,SVK,2031,41383.66,5407762.67307768,2489089.198048563,12821.349504147762,0.005151020507501158,0.46654568585219636,0.5283032936403025,460.280775715323
719,SVK,2032,42270.9,5393720.46090795,2504179.1667921273,22303.087256076727,0.008906346459485626,0.45605449472486154,0.5350391588156529,464.2767798112005
720,SVK,2033,43164.86,5378931.04601151,2518594.4376902035,33910.366199652475,0.013464004244665762,0.4457207774571174,0.5408152182982168,468.2332634767176
721,SVK,2034,44027.03,5367616.08425,2533434.8533657626,47384.76775505428,0.018703764058547567,0.43554572482604753,0.545750511115405,471.9851072805911
722,SVK,2035,44886.35,5355563.08837044,2547450.0555782258,62451.083882733874,0.024515135731899007,0.4255303456610066,0.5499545186070943,475.6642790951323
723,SVK,2036,45738.81,5342725.03960422,2560536.5338709517,78860.08832400737,0.030798267191598616,0.4156754708379936,0.5535262619704078,479.25665552510486
724,SVK,2037,46571.5,5330052.20807002,2572881.903131075,96390.79778609921,0.03746413609921084,0.4059817575617092,0.55655410633908,482.712326764
725,SVK,2038,47381.97,5317264.33295904,2584332.5947971223,114832.89040595143,0.044434253794243594,0.3964496939082079,0.5591160522975486,486.02672971854116
726,SVK,2039,48167.95,5304399.57883629,2594891.9742936436,134000.3666379946,0.0516400559119502,0.3870796036012238,0.561280340486826,489.1961730497923
727,SVK,2040,48932.39,5291268.40343332,2604561.632063541,153726.72845501994,0.05902211203703611,0.37787165099556785,0.563106236967396,492.23767034262175
728,SVK,2041,49675.92,5278194.39472754,2613541.1895465865,173876.93668495808,0.06652925057405479,0.3688258462414493,0.5646449031844959,495.1581912476146
729,SVK,2042,50404.28,5264899.021418,2621835.325651805,194324.31406415597,0.0741176656531034,0.3599420506041426,0.565940283742754,497.9839717696359
730,SVK,2043,51117.48,5251621.82115244,2629582.083743435,214968.4671597735,0.08175005012726111,0.3512199819141123,0.5670299679586266,500.7180968652437
731,SVK,2044,51816.23,5238473.87983166,2636870.173309695,235722.43362050678,0.08939478174029225,0.34265922012348654,0.5679459981362212,503.36610123451294
732,SVK,2045,52510.11,5224679.99386419,2643511.9409265188,256487.21481973806,0.09702517732143945,0.3342592129456422,0.5687156097329183,505.96628770202807
733,SVK,2046,53196.13,5210792.05263881,2649734.3267865404,277212.0822314921,0.1046188213773418,0.32601928155560445,0.5693618970670538,508.5089368409323
734,SVK,2047,53876.53,5196747.52130794,2655557.8036512346,297839.3163662652,0.11215696979246836,0.31793862632997455,0.569904403877557,511.00381397456704
735,SVK,2048,54548.97,5182802.03821914,2661077.253468164,318328.77393627015,0.11962402576678088,0.3100163326061516,0.5703596416270675,513.4437383185361
736,SVK,2049,55215.61,5168748.46530217,2666236.327218126,338630.8985543533,0.12700708301715735,0.30225137644171635,0.5707415405411264,515.8378948243625
737,SVK,2050,55876.18,5154681.56724609,2671086.38891154,358714.9627885726,0.13429553019239782,0.2946426303559715,0.5710618394516307,518.1864978593778
738,ESP,2010,34860.0459270471,46562483.0,23774000.0,2044000.0,0.0859762766046942,0.6220661226550013,0.29199966349793893,510.0
739,ESP,2011,34447.6227189826,46736257.0,22672000.0,2342000.0,0.10329922371206775,0.6296753705010586,0.26702540578687367,485.0
740,ESP,2012,33406.7649904783,46766403.0,21896000.0,2112000.0,0.09645597369382536,0.6057270734380709,0.29786262331019364,468.0
741,ESP,2013,33060.3700655265,46593236.0,21184000.0,2492000.0,0.11763595166163142,0.5570713746223565,0.32529267371601206,454.0
742,ESP,2014,33621.447935627,46455123.0,20836000.0,2394000.0,0.11489729314647724,0.5770301401420618,0.30812056056824727,448.0
743,ESP,2015,34945.878891174,46410149.0,21158000.0,2685000.0,0.12690235371963324,0.5732583419982985,0.29983930428206823,456.0
744,ESP,2016,35976.6613598467,46449874.0,21542000.0,2589000.0,0.12018382694271655,0.5411753783307028,0.33864079472658065,463.0
745,ESP,2017,36981.1317488382,46532869.0,22018000.0,2804000.0,0.12735034971387046,0.5115360159869198,0.36111363429920973,473.0
746,ESP,2018,37667.3741254383,46728814.0,22229000.0,2580000.0,0.11606460029690945,0.536101489045841,0.34783391065724956,475.0
747,ESP,2019,38107.6083736281,47105358.0,22262000.0,2445000.0,0.10982840715119935,0.5105111849788878,0.379615488275986,472.0
748,ESP,2020,33673.0398150898,47355687.0,21989000.0,2220000.0,0.10095957069443813,0.49374687343671836,0.4053390331529401,464.0
749,ESP,2021,35847.460138713,47331545.0,22374000.0,2566000.0,0.11468668990792885,0.5186823992133727,0.36658621614373826,472.0
750,ESP,2022,37690.411269666,47615035.0,22371298.889652748,3902967.625687616,0.17446316572583231,0.47208617704082034,0.35345065723334734,469.8368674863465
