,Waste Stream,Country,Year,Scenario,Substance main parent,Stock/Flow ID,Value,Unit,Data Quality,Reference,Remark 1,Remark 2,Remark 3
357,SLASH,SWE,2010,OBS,19 01 11,SLASH_bottomAshesWasteInc,594720.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
358,SLASH,SWE,2011,OBS,19 01 11,SLASH_bottomAshesWasteInc,626080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
359,SLASH,SWE,2012,OBS,19 01 11,SLASH_bottomAshesWasteInc,635880.0000000001,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
360,SLASH,SWE,2013,OBS,19 01 11,SLASH_bottomAshesWasteInc,626080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
361,SLASH,SWE,2014,OBS,19 01 11,SLASH_bottomAshesWasteInc,601720.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
362,SLASH,SWE,2015,OBS,19 01 11,SLASH_bottomAshesWasteInc,639520.0000000001,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
363,SLASH,SWE,2016,OBS,19 01 11,SLASH_bottomAshesWasteInc,633640.0000000001,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
364,SLASH,SWE,2017,OBS,19 01 11,SLASH_bottomAshesWasteInc,672000.0000000001,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
365,SLASH,SWE,2018,OBS,19 01 11,SLASH_bottomAshesWasteInc,661360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
366,SLASH,SWE,2019,OBS,19 01 11,SLASH_bottomAshesWasteInc,679560.0000000001,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
367,SLASH,SWE,2020,OBS,19 01 11,SLASH_bottomAshesWasteInc,750400.0000000001,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
368,SLASH,SWE,2021,OBS,19 01 11,SLASH_bottomAshesWasteInc,727720.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
369,SLASH,GBR,2010,OBS,19 01 11,SLASH_bottomAshesWasteInc,1154784.4,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
370,SLASH,GBR,2011,OBS,19 01 11,SLASH_bottomAshesWasteInc,1411110.4000000001,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
371,SLASH,GBR,2012,OBS,19 01 11,SLASH_bottomAshesWasteInc,1595524.0,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
372,SLASH,GBR,2013,OBS,19 01 11,SLASH_bottomAshesWasteInc,1822800.0000000002,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
373,SLASH,GBR,2014,OBS,19 01 11,SLASH_bottomAshesWasteInc,2314200.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
374,SLASH,GBR,2015,OBS,19 01 11,SLASH_bottomAshesWasteInc,2775640.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
375,SLASH,GBR,2016,OBS,19 01 11,SLASH_bottomAshesWasteInc,3067120.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
376,SLASH,GBR,2017,OBS,19 01 11,SLASH_bottomAshesWasteInc,3245480.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
377,SLASH,GBR,2018,OBS,19 01 11,SLASH_bottomAshesWasteInc,3372600.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
378,SLASH,GBR,2019,OBS,19 01 11,SLASH_bottomAshesWasteInc,3573640.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
379,SLASH,GBR,2020,OBS,19 01 11,SLASH_bottomAshesWasteInc,3871280.0,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
380,SLASH,GBR,2021,OBS,19 01 11,SLASH_bottomAshesWasteInc,3846920.0000000005,t,2,,Estimated from OECD MSW incineration quantities,,Sowmya Ravisandiran
381,SLASH,EU27+4,2010,OBS,19 01 11,SLASH_bottomAshesWasteInc,17237424.4,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
382,SLASH,EU27+4,2011,OBS,19 01 11,SLASH_bottomAshesWasteInc,18017910.400000002,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
383,SLASH,EU27+4,2012,OBS,19 01 11,SLASH_bottomAshesWasteInc,17840564.000000004,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
384,SLASH,EU27+4,2013,OBS,19 01 11,SLASH_bottomAshesWasteInc,18583040.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
385,SLASH,EU27+4,2014,OBS,19 01 11,SLASH_bottomAshesWasteInc,19252520.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
386,SLASH,EU27+4,2015,OBS,19 01 11,SLASH_bottomAshesWasteInc,19843320.000000004,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
387,SLASH,EU27+4,2016,OBS,19 01 11,SLASH_bottomAshesWasteInc,20585040.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
388,SLASH,EU27+4,2017,OBS,19 01 11,SLASH_bottomAshesWasteInc,21042840.000000004,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
389,SLASH,EU27+4,2018,OBS,19 01 11,SLASH_bottomAshesWasteInc,21059640.000000004,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
390,SLASH,EU27+4,2019,OBS,19 01 11,SLASH_bottomAshesWasteInc,21387800.000000004,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
391,SLASH,AUT,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,49080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
392,SLASH,AUT,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,50339.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
393,SLASH,AUT,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,50790.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
394,SLASH,AUT,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,51480.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
395,SLASH,AUT,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,52680.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
396,SLASH,AUT,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,54989.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
397,SLASH,AUT,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,55650.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
398,SLASH,AUT,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,58320.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
399,SLASH,AUT,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,59309.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
400,SLASH,AUT,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,60120.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
401,SLASH,AUT,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,80070.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
402,SLASH,AUT,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,79619.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
403,SLASH,BEL,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,58199.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
404,SLASH,BEL,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,60120.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
405,SLASH,BEL,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,61410.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
406,SLASH,BEL,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,63930.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
407,SLASH,BEL,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,62339.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
408,SLASH,BEL,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,61500.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
409,SLASH,BEL,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,63390.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
410,SLASH,BEL,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,60059.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
411,SLASH,BEL,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,60660.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
412,SLASH,BEL,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,61410.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
413,SLASH,BEL,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,123360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
414,SLASH,BEL,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,115560.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
415,SLASH,BGR,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
416,SLASH,BGR,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
417,SLASH,BGR,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
418,SLASH,BGR,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,1470.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
419,SLASH,BGR,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,1530.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
420,SLASH,BGR,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,2460.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
421,SLASH,BGR,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,3270.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
422,SLASH,BGR,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,3090.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
423,SLASH,BGR,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,6240.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
424,SLASH,BGR,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,3090.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
425,SLASH,BGR,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,3869.9999999999995,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
426,SLASH,BGR,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,2460.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
427,SLASH,CHE,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,82710.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
428,SLASH,CHE,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,81960.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
429,SLASH,CHE,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,83580.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
430,SLASH,CHE,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,83940.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
431,SLASH,CHE,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,83700.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
432,SLASH,CHE,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,85500.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
433,SLASH,CHE,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,86280.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
434,SLASH,CHE,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,85380.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
435,SLASH,CHE,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,85679.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
436,SLASH,CHE,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,85710.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
437,SLASH,CHE,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,86250.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
438,SLASH,CHE,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,87780.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
439,SLASH,CYP,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
440,SLASH,CYP,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
441,SLASH,CYP,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
442,SLASH,CYP,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
443,SLASH,CYP,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,120.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
444,SLASH,CYP,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
445,SLASH,CYP,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,60.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
446,SLASH,CYP,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,60.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
447,SLASH,CYP,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,120.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
448,SLASH,CYP,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,180.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
449,SLASH,CYP,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,240.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
450,SLASH,CYP,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,420.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
451,SLASH,CZE,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,14910.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
452,SLASH,CZE,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,18300.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
453,SLASH,CZE,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,19620.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
454,SLASH,CZE,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,18930.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
455,SLASH,CZE,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,18120.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
456,SLASH,CZE,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,17700.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
457,SLASH,CZE,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,17640.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
458,SLASH,CZE,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,27150.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
459,SLASH,CZE,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,26369.999999999996,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
460,SLASH,CZE,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,26189.999999999996,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
461,SLASH,CZE,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,22110.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
462,SLASH,CZE,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,21779.999999999996,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
463,SLASH,DEU,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,547680.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
464,SLASH,DEU,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,550740.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
465,SLASH,DEU,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,515760.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
466,SLASH,DEU,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,501210.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
467,SLASH,DEU,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,506310.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
468,SLASH,DEU,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,495810.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
469,SLASH,DEU,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,499560.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
470,SLASH,DEU,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,496740.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
471,SLASH,DEU,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,483810.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
472,SLASH,DEU,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,493919.99999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
473,SLASH,DEU,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,483990.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
474,SLASH,DEU,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,477299.99999999994,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
475,SLASH,DNK,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,70020.0,t,2,,"Missing data, estimated from Eurostat MSW incineration quantities of neighbouring years ",,Sowmya Ravisandiran
476,SLASH,DNK,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,79289.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
477,SLASH,DNK,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,74850.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
478,SLASH,DNK,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,75300.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
479,SLASH,DNK,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,72720.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
480,SLASH,DNK,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,71880.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
481,SLASH,DNK,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,72060.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
482,SLASH,DNK,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,72869.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
483,SLASH,DNK,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,69060.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
484,SLASH,DNK,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,69990.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
485,SLASH,DNK,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,76080.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
486,SLASH,DNK,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,55860.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
487,SLASH,ESP,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,61320.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
488,SLASH,ESP,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,70259.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
489,SLASH,ESP,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,63360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
490,SLASH,ESP,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,74759.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
491,SLASH,ESP,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,71820.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
492,SLASH,ESP,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,80550.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
493,SLASH,ESP,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,77670.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
494,SLASH,ESP,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,84119.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
495,SLASH,ESP,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,77399.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
496,SLASH,ESP,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,73350.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
497,SLASH,ESP,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,66600.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
498,SLASH,ESP,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,76980.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
499,SLASH,EST,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
500,SLASH,EST,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,0.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
501,SLASH,EST,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,1410.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
502,SLASH,EST,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,6420.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
503,SLASH,EST,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,6660.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
504,SLASH,EST,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,7290.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
505,SLASH,EST,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,7260.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
506,SLASH,EST,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,6510.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
507,SLASH,EST,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,6630.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
508,SLASH,EST,2019,OBS,19 01 13,SLASH_flyAshesWasteInc,6630.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
509,SLASH,EST,2020,OBS,19 01 13,SLASH_flyAshesWasteInc,6540.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
510,SLASH,EST,2021,OBS,19 01 13,SLASH_flyAshesWasteInc,7649.999999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
523,SLASH,FIN,2010,OBS,19 01 13,SLASH_flyAshesWasteInc,16680.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
524,SLASH,FIN,2011,OBS,19 01 13,SLASH_flyAshesWasteInc,20340.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
525,SLASH,FIN,2012,OBS,19 01 13,SLASH_flyAshesWasteInc,27750.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
526,SLASH,FIN,2013,OBS,19 01 13,SLASH_flyAshesWasteInc,34110.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
527,SLASH,FIN,2014,OBS,19 01 13,SLASH_flyAshesWasteInc,39480.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
528,SLASH,FIN,2015,OBS,19 01 13,SLASH_flyAshesWasteInc,39360.0,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
529,SLASH,FIN,2016,OBS,19 01 13,SLASH_flyAshesWasteInc,45449.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
530,SLASH,FIN,2017,OBS,19 01 13,SLASH_flyAshesWasteInc,49379.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
531,SLASH,FIN,2018,OBS,19 01 13,SLASH_flyAshesWasteInc,51989.99999999999,t,2,,Estimated from Eurostat MSW incineration quantities,,Sowmya Ravisandiran
